id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names
118217,chr2,238243740,238244061,238243903,238243922,9.98e-05,+,1,79,Distal,238243912,238139746.0,238343912.0,14,0,79,20,4,771,4.79,0.92,1.18,10.12,1.031e-22,7.169396959595957e-20,-0.33,0.7390000000000001,0.9999551956664162,3.74,0.001142,0.0330830633731695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,HES6,,0.0,0.0,0.0,0.0,,
118618,chr2,239358127,239358442,N,N,N,N,N,55,Intron,239358284,239144056.0,239882457.0,14,0,55,20,4,771,4.33,0.48,0.92,11.78,1.264e-29,2.101870183574879e-26,-0.7,0.4832,0.9999551956664162,3.65,0.001403,0.03832953240207945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,HDAC4,
120041,chr3,2268838,2269119,2268967,2268986,3.85e-06,+,1,133,Intron,2268976,2156429.0,3200830.0,11,0,133,20,4,771,7.78,1.22,1.48,11.15,6.858e-27,8.168245816608996e-24,-0.24,0.8094,0.9999551956664162,1.67,0.1083,0.620826032324948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,IL5RA,
123329,chr3,13570482,13570773,13570652,13570671,3.88e-07,+,2,142,Exon,13570661,13470661.0,13670661.0,10,0,142,20,4,771,4.27,1.27,1.84,4.17,3.346e-05,0.0012268886466045273,-0.44,0.6567,0.9999551956664162,1.51,0.1443,0.683587513934573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,FBLN2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,FBLN2,
124618,chr3,16945388,16945698,N,N,N,N,N,92,Intron,16945543,16845543.0,17233556.0,10,0,92,20,4,771,3.02,1.06,1.18,5.53,4.293999999999999e-08,3.282747502498612e-06,-0.17,0.8666,0.9999551956664162,2.72,0.0125,0.18119604354417587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
129558,chr3,38001527,38001806,38001599,38001618,3.49e-05,+,2,141,Intron,38001608,37901608.0,38101608.0,12,0,141,20,4,771,13.19,4.83,6.53,5.04,5.744e-07,3.433775769364362e-05,-0.58,0.563,0.9999551956664162,3.76,0.001093,0.03208070334683436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
131869,chr3,46593516,46593844,46593683,46593702,3.08e-05,+,1,79,Distal,46593692,46488901.0,46693692.0,12,0,79,20,4,771,3.24,1.02,0.96,8.04,3.226e-15,8.412393765151515e-13,0.09,0.9298,0.9999551956664162,2.73,0.01228,0.17891111741301954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
133920,chr3,53841386,53841637,53841516,53841535,2.52e-05,-,1,99,Intron,53841525,53710345.0,53941525.0,11,0,99,20,4,771,6.85,3.75,2.49,6.54,1.0810000000000001e-10,1.349640458832064e-08,0.86,0.3898,0.9999551956664162,1.91,0.06953,0.5122695673159247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
134184,chr3,55042602,55042937,N,N,N,N,N,143,Intron,55042769,54853991.0,55181151.0,13,0,143,20,4,771,5.17,0.78,1.39,8.25,6.826000000000002e-16,1.9563765004163198e-13,-0.61,0.5392,0.9999551956664162,2.65,0.0146,0.2009730344717268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
135091,chr3,58799364,58799629,58799466,58799485,7.08e-05,-,1,23,Intron,58799475,58630296.0,58899475.0,11,0,23,20,4,771,5.16,1.34,0.68,16.33,7.636e-52,2.109346456e-47,1.18,0.2385,0.9999551956664162,2.37,0.027110000000000002,0.3001593841873331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,FAM3D,
135376,chr3,60536495,60536793,60536669,60536688,9.13e-06,-,1,34,Intron,60536678,59575600.0,61371333.0,12,0,34,20,4,771,4.12,0.17,0.6,13.83,4.5359999999999994e-39,2.2961131941176465e-35,-0.85,0.3979,0.9999551956664162,2.5,0.020380000000000002,0.2508301246089211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
140032,chr3,76679487,76679832,N,N,N,N,N,153,Distal,76679659,76108141.0,77038583.0,12,0,153,20,4,771,3.38,1.34,1.35,5.33,1.31e-07,9.04827922143072e-06,-0.01,0.9933,0.9999551956664162,3.0,0.0065769999999999995,0.116249391075509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
140715,chr3,81237174,81237544,81237392,81237411,8.71e-05,-,1,120,Distal,81237401,80237401.0,81337401.0,12,0,120,20,4,771,3.6,1.04,1.03,9.21,2.941e-19,1.3070817876049063e-16,0.02,0.985,0.9999551956664162,2.96,0.007262,0.1245856109948166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
142706,chr3,96758686,96759017,96758818,96758837,5.3e-05,-,1,69,Distal,96758827,95758827.0,96858827.0,14,0,69,20,4,771,4.2,0.94,0.82,11.51,2.0380000000000005e-28,2.935184732217574e-25,0.19,0.8516,0.9999551956664162,2.87,0.008879999999999999,0.14336552895100954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
143091,chr3,98798892,98799144,98799022,98799041,6.38e-05,-,1,103,Exon,98799031,98602249.0,98899031.0,11,0,103,20,4,771,7.81,1.32,1.54,10.12,1.064e-22,7.37652020140987e-20,-0.17,0.8652,0.9999551956664162,1.78,0.08941,0.5755845565228775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
144032,chr3,102323366,102323680,102323516,102323535,5.19e-07,+,1,70,Distal,102323525,101707608.0,102673699.0,10,0,70,20,4,771,3.08,0.91,0.9,10.22,4.339e-23,3.165023156779661e-20,0.02,0.987,0.9999551956664162,2.44,0.02324,0.2725708291735523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,CEP97,,0.0,0.0,0.0,0.0,,
144983,chr3,107493110,107493555,107493256,107493275,2.52e-05,+,1,96,Distal,107493265,107393265.0,107593265.0,10,0,96,20,4,771,2.28,0.48,0.92,8.56,5.927e-17,1.943008896666667e-14,-1.28,0.2026,0.9999551956664162,3.09,0.005308,0.09975107504162914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
148078,chr3,121493494,121493809,121493620,121493639,9.28e-06,-,1,146,Exon,121493629,120795229.0,121593629.0,13,0,146,20,4,771,3.86,0.85,1.38,7.5,1.783e-13,3.528223360160966e-11,-0.74,0.4587,0.9999551956664162,2.63,0.01535,0.20761886812841368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,"POLQ,STXBP5L",,0.0,0.0,0.0,0.0,,
150400,chr3,128319863,128320177,128320049,128320068,2.89e-05,+,2,22,Intron,128320058,128220058.0,128420058.0,14,0,22,20,4,771,6.33,0.25,0.79,15.23,4.61e-46,6.476852428571429e-42,-0.71,0.4754,0.9999551956664162,3.2,0.004157,0.08370037006814658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
151076,chr3,130678491,130678814,130678618,130678637,7.06e-06,+,1,96,Distal,130678627,130539205.0,130778627.0,12,0,96,20,4,771,4.14,1.01,1.05,11.09,1.1700000000000001e-26,1.3559965151515155e-23,-0.05,0.957,0.9999551956664162,2.62,0.015569999999999999,0.20952420989874504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
158486,chr3,157823109,157823372,157823234,157823253,1.26e-05,-,1,82,Distal,157823243,157572739.0,157923243.0,17,0,82,20,4,771,9.46,1.3,1.45,12.61,2.474e-33,6.1685226642599275e-30,-0.11,0.9104,0.9999551956664162,1.89,0.07153,0.5194334124807493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
159954,chr3,163891828,163892096,163891894,163891913,9.65e-05,+,1,54,Distal,163891903,163490412.0,164891903.0,13,0,54,20,4,771,4.78,0.48,0.81,12.2,1.869e-31,3.7079936628242064e-28,-0.49,0.6208,0.9999551956664162,2.16,0.04197,0.3913605289321125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
160051,chr3,164376048,164376351,N,N,N,N,N,102,Distal,164376199,163490412.0,165206904.0,11,0,102,20,4,771,3.19,1.04,0.96,7.2,1.392e-12,2.390951017964072e-10,0.12,0.9042,0.9999551956664162,2.56,0.01786,0.2298409559771941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
160593,chr3,167151732,167152000,167151868,167151887,9.98e-05,-,1,107,Distal,167151877,166151877.0,167684592.0,13,0,107,20,4,771,5.14,0.33,1.29,8.95,2.5360000000000002e-18,1.0085822900057777e-15,-1.04,0.2973,0.9999551956664162,2.78,0.01081,0.16416477300802965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
160916,chr3,168671017,168671351,N,N,N,N,N,70,Intron,168671184,168211499.0,168847494.0,10,0,70,20,4,771,2.92,0.5,0.78,9.18,3.643e-19,1.5964015576066203e-16,-0.55,0.5817,0.9999551956664162,2.94,0.0075590000000000015,0.1281290887624957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
162504,chr3,173635879,173636407,N,N,N,N,N,73,Intron,173636143,173536143.0,174636143.0,13,0,73,20,4,771,3.19,0.63,0.79,11.37,8.060000000000001e-28,1.08373783984375e-24,-0.36,0.7183,0.9999551956664162,3.5,0.002016,0.04975167995411528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
167274,chr3,191702179,191702459,191702321,191702340,4.4e-07,-,3,114,Distal,191702330,191417175.0,192444709.0,10,0,114,20,4,771,3.27,0.33,1.23,5.55,3.9189999999999996e-08,3.022916807843137e-06,-1.14,0.2557,0.9999551956664162,2.13,0.04496,0.4069816420343975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
169926,chr4,1408424,1408777,1408605,1408624,2.14e-05,+,1,137,Distal,1408614,1308614.0,1549037.0,12,0,137,20,4,771,3.77,0.38,1.67,4.71,2.978e-06,0.0001490145051606338,-1.3,0.1928,0.9999551956664162,3.72,0.001202,0.034295907576259936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
172705,chr4,10716220,10716597,10716358,10716377,3.49e-05,-,1,116,Distal,10716367,10549833.0,11716367.0,12,0,116,20,4,771,3.44,1.5,1.0,7.43,2.779e-13,5.323161355036171e-11,0.69,0.4886,0.9999551956664162,2.13,0.044969999999999996,0.4070400500933498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
175325,chr4,26404897,26405273,26405125,26405144,5.38e-05,-,1,136,Intron,26405134,26305134.0,26505134.0,11,0,136,20,4,771,3.17,1.71,1.43,5.49,5.525e-08,4.1347648929231455e-06,0.4,0.687,0.9999551956664162,1.48,0.1531,0.6947823328938695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
177891,chr4,42050938,42051225,42051055,42051074,4.92e-06,+,1,46,Intron,42051064,41888289.0,42282192.0,11,0,46,20,4,771,4.47,2.24,0.9,13.77,8.417e-39,3.9688403376712325e-35,2.58,0.009935,0.5447663970529669,1.32,0.2014,0.7404201721688793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
177926,chr4,42243140,42243518,42243380,42243399,3.89e-06,-,1,90,Distal,42243389,41888289.0,42343389.0,12,0,90,20,4,771,4.32,0.72,0.78,13.06,2.1219999999999996e-35,6.610164425339363e-32,-0.12,0.9038,0.9999551956664162,1.93,0.0672,0.503931557792229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
178349,chr4,45550808,45551097,N,N,N,N,N,103,Distal,45550952,44629470.0,46550952.0,16,0,103,20,4,771,8.13,1.3,1.27,14.55,1.196e-42,1.0164951654320987e-38,0.03,0.9779,0.9999551956664162,2.73,0.01234,0.17950795266772318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
178392,chr4,45971202,45971505,45971350,45971369,1.26e-06,-,1,94,Distal,45971359,44971359.0,46844521.0,16,0,94,20,4,771,8.74,1.01,1.04,17.48,5.115999999999998e-58,3.522002764e-53,-0.04,0.9661,0.9999551956664162,3.1,0.005239,0.0987833675056832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
180417,chr4,58159570,58159964,58159690,58159709,1.08e-05,-,1,66,Distal,58159699,57426968.0,59159699.0,10,0,66,20,4,771,3.02,1.0,0.7,11.29,1.7610000000000002e-27,2.2745280844277675e-24,0.69,0.4927,0.9999551956664162,2.54,0.01856,0.23578162868372976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
180465,chr4,58514337,58514659,58514485,58514504,1.04e-05,+,1,130,Distal,58514494,57514494.0,59514494.0,12,0,130,20,4,771,4.38,0.32,1.3,7.83,1.575e-14,3.679252375296912e-12,-1.15,0.2497,0.9999551956664162,3.48,0.002127,0.051692324743177885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
180647,chr4,60432953,60433341,60433083,60433102,3.6e-05,-,1,76,Distal,60433092,60201253.0,61433092.0,11,0,76,20,4,771,2.63,0.62,0.79,9.68,5.287e-21,2.949533324959481e-18,-0.42,0.6771,0.9999551956664162,3.75,0.0011099999999999999,0.03242208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,ADGRL3,
180694,chr4,60962348,60962638,60962483,60962502,3.26e-06,-,1,124,Distal,60962492,60201253.0,61962492.0,11,0,124,20,4,771,4.0,0.84,1.31,7.36,4.765e-13,8.763997288271441e-11,-0.6,0.5516,0.9999551956664162,1.99,0.0587,0.4710375482276696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,ADGRL3,
180770,chr4,61541521,61541804,61541715,61541734,4.39e-05,-,1,108,Intron,61541724,60541724.0,62541724.0,14,0,108,20,4,771,7.22,0.57,1.2,12.06,7.410999999999998e-31,1.409377712430939e-27,-0.61,0.5445,0.9999551956664162,2.69,0.01346,0.19047163024933708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,ADGRL3,
180866,chr4,62408498,62408848,62408646,62408665,2.11e-05,-,1,139,Distal,62408655,61408655.0,63408655.0,17,0,139,20,4,771,7.71,1.35,1.36,12.59,3.0699999999999997e-33,7.521270569395016e-30,-0.01,0.9891,0.9999551956664162,2.28,0.03268,0.3367791823720492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,ADGRL3,
181167,chr4,65461811,65462097,N,N,N,N,N,113,Intron,65461954,65008035.0,66461954.0,17,0,113,20,4,771,13.71,0.74,1.41,17.72,2.4269999999999997e-59,2.0010336266666662e-54,-0.48,0.6309,0.9999551956664162,2.99,0.006742000000000001,0.11830618673531812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,EPHA5,
181219,chr4,65880652,65880936,N,N,N,N,N,86,Distal,65880794,65008035.0,66880794.0,11,0,86,20,4,771,3.99,1.29,1.04,11.26,2.2460000000000002e-27,2.8686670389610383e-24,0.45,0.6545,0.9999551956664162,2.9,0.008320000000000001,0.13707948688493204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,EPHA5,
184590,chr4,84401659,84402005,84401867,84401886,2.19e-05,-,1,72,Distal,84401876,84259421.0,84578776.0,11,0,72,20,4,771,3.15,0.58,0.86,10.43,5.864e-24,4.819003000000001e-21,-0.61,0.5443,0.9999551956664162,2.34,0.02897,0.3130057618845834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
184916,chr4,86258193,86258429,N,N,N,N,N,29,Intron,86258311,86044184.0,86496302.0,11,0,29,20,4,771,3.35,0.48,0.73,10.96,4.1250000000000004e-26,4.4720781496063e-23,-0.5,0.6153,0.9999551956664162,1.98,0.06064,0.4788357198077608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,MAPK10,
185614,chr4,89076256,89076549,89076413,89076432,8.03e-06,-,1,67,Distal,89076422,88976422.0,89176422.0,10,0,67,20,4,771,2.99,1.47,0.93,9.73,3.466e-21,1.97524413410596e-18,1.21,0.228,0.9999551956664162,1.6,0.1235,0.6504401360231958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
186048,chr4,91965199,91965558,91965352,91965371,7.08e-05,-,1,91,Distal,91965361,91113303.0,92387679.0,10,0,91,20,4,771,3.99,0.43,1.01,9.04,1.1650000000000002e-18,4.822728713168972e-16,-0.83,0.408,0.9999551956664162,2.13,0.04427,0.4036174738110688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
186133,chr4,92551655,92551943,N,N,N,N,N,91,Intron,92551799,92387660.0,93551799.0,13,0,91,20,4,771,6.66,1.35,1.15,12.78,4.3269999999999995e-34,1.201142049596774e-30,0.24,0.8101,0.9999551956664162,1.83,0.08062000000000001,0.5495108561301374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
187612,chr4,101952916,101953181,101953022,101953041,2.11e-05,+,1,47,Intron,101953031,101730704.0,102257900.0,12,0,47,20,4,771,3.24,1.29,0.72,11.29,1.686e-27,2.1897487401129942e-24,1.2,0.2315,0.9999551956664162,2.07,0.05018,0.43334463007100027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
189982,chr4,114509360,114509718,114509533,114509552,5.15e-05,+,1,131,Distal,114509542,114386817.0,114659598.0,12,0,131,20,4,771,3.53,1.1,1.1,8.5,9.641e-17,3.078452685064934e-14,-0.01,0.9947,0.9999551956664162,2.86,0.009082999999999999,0.14561502973778584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
194181,chr4,141657618,141657905,141657763,141657782,1.09e-05,-,1,102,Intron,141657772,141133585.0,142127088.0,10,0,102,20,4,771,4.33,1.17,1.5,8.09,2.305e-15,6.152884238076774e-13,-0.44,0.6596,0.9999551956664162,2.28,0.0327,0.3368894720301697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ZNF330,,1.0,0.0,0.0,0.0,IL15,
194542,chr4,143781260,143781484,143781380,143781399,2.62e-05,+,1,20,Distal,143781389,143681389.0,143908021.0,11,0,20,20,4,771,4.58,0.41,0.63,16.08,1.598e-50,3.4378423187499998e-46,-0.45,0.6541,0.9999551956664162,2.99,0.006729000000000001,0.11813829289503215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
196395,chr4,152910572,152910852,N,N,N,N,N,125,Exon,152910712,152810712.0,153085359.0,12,0,125,20,4,771,3.67,1.81,1.34,7.63,6.988e-14,1.4765935702885207e-11,0.7,0.4817,0.9999551956664162,1.87,0.07454,0.5295880951938656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
197230,chr4,157226078,157226367,157226227,157226246,3.51e-06,+,1,59,Intron,157226236,157126236.0,157992250.0,11,0,59,20,4,771,3.81,0.98,0.95,8.99,1.833e-18,7.396778177022277e-16,0.05,0.9629,0.9999551956664162,2.36,0.027339999999999996,0.3018127843879285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
198611,chr4,165781751,165782029,165781895,165781914,1.53e-06,-,1,95,Distal,165781904,165537201.0,166092104.0,15,0,95,20,4,771,6.04,0.9,1.11,14.87,3.1419999999999993e-44,3.2284237582089542e-40,-0.3,0.7626,0.9999551956664162,3.21,0.004047,0.08212687663600991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
