id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names,differential_methy_EachSide150bp,DE_count_EachSide150bp,differential_methy_motif,DE_count_motif
629284,chr19,36916220,36916677,36916457,36916476,3.14e-06,+,2,604,Promoter,36916466,36493296.0,37317929.0,2,8,604,23,9,771,0.84,13.02,8.84,-6.4,2.636e-10,8.029640902654867e-08,2.1,0.03638,0.2129771420553595,-19.87,8.099e-19,1.4711309949868074e-15,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,14.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,"ZNF345,ZNF420,ZNF790",,,0,,0
634113,chr19,52748351,52748863,N,N,N,N,N,541,Distal,52748607,52527534.0,53195479.0,4,8,541,23,9,771,1.44,10.36,4.33,-4.1,4.497e-05,0.0024451980199036412,5.35,1.1699999999999999e-07,4.601850711306632e-06,-10.26,2.488e-11,1.557101229090909e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,20.0,17.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,ZNF415,ZNF415,,0,,0
635036,chr19,56393085,56393739,56393533,56393552,2.44e-06,+,3,634,Promoter,56393542,56293542.0,56493542.0,2,8,634,23,9,771,0.98,12.64,12.16,-7.24,1.053e-12,5.589172991518892e-10,0.19,0.846,0.962759772472927,-13.42,3.244e-14,4.120412686346863e-11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,ZNF582,ZNF582,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,2.0,2.0,2.0,2.0,"ZNF542P,ZNF582","ZNF542P,ZNF582",71.52380952380953,21,96.0,2
635370,chr19,57947662,57948021,57947865,57947884,1.99e-06,+,1,627,Promoter,57947874,57847874.0,58047874.0,4,7,627,23,9,771,1.87,16.87,10.72,-6.53,1.203e-10,3.998938131337518e-08,2.84,0.004614,0.04658041127991554,-9.95,5.122e-11,2.9165701720430108e-08,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,ZNF256,ZNF256,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,ZNF256,ZNF256,,0,,0
635417,chr19,58155085,58155459,58155230,58155249,7.16e-08,-,1,681,Distal,58155239,58055239.0,58255239.0,3,9,681,23,9,771,3.43,33.59,21.32,-7.86,1.265e-14,9.784973988764043e-12,3.4,0.0007177,0.01022718414646768,-11.37,2.1099999999999997e-12,1.8157314875e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,46.5,2,,0
644810,chr20,35601562,35601891,35601714,35601733,8.46e-06,+,1,542,Intron,35601723,35463892.0,35884448.0,4,6,542,23,9,771,2.36,9.84,8.22,-4.57,5.711e-06,0.000442450823655188,0.8,0.4252,0.7859310264465028,-4.09,0.0003002,0.0061239928230657536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
663164,chr21,44932649,44932972,44932971,44932990,5.33e-06,+,3,567,Distal,44932980,44793492.0,45032980.0,4,5,567,23,9,771,2.23,8.24,10.9,-4.71,2.876e-06,0.00025002169516353075,-0.91,0.365,0.7433250849001904,-3.93,0.0004581,0.008317578987762423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,49.41666666666666,6,,0
677488,chrX,34638130,34638578,34638345,34638364,5.67e-07,+,1,573,Intron,34638354,34301075.0,35381009.0,4,5,573,23,9,771,1.6,5.34,4.92,-4.84,1.55e-06,0.000149260728773255,0.38,0.7058,0.9184397235002136,-4.85,3.575e-05,0.0012803067549289912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,TMEM47,,,0,,0
686429,chrX,149527753,149528116,N,N,N,N,N,637,Exon,149527934,149427934.0,149938648.0,2,6,637,23,9,771,0.78,8.64,6.68,-8.44,1.499e-16,1.773118678694158e-13,1.74,0.08192999999999999,0.3590923083828332,-7.01,8.702999999999999e-08,1.2837792129847865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
687079,chrX,153922673,153923296,153923035,153923054,9.2e-06,+,1,580,Intron,153923044,153764105.0,154023044.0,3,6,580,23,9,771,1.06,4.73,5.19,-5.49,5.399e-08,8.678095192621994e-06,-0.38,0.7062,0.9186042807989464,-5.11,1.697e-05,0.0007313992443498404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
