id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names,differential_methy_EachSide150bp,DE_count_EachSide150bp,differential_methy_motif,DE_count_motif
93845,chr2,133194047,133194343,N,N,N,N,N,53,Intron,133194195,133094195.0,133886832.0,37,0,53,45,5,771,6.56,0.67,0.87,19.31,1.3639999999999994e-68,1.3225593746478868e-64,-0.25,0.8011,0.9901466714352044,3.81,0.0003911,0.003965544095381171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,NCKAP5,,-45.83333333333334,6,,0
97255,chr2,150188097,150188423,N,N,N,N,N,123,Distal,150188260,149597722.0,150487833.0,38,0,123,45,5,771,6.05,0.51,1.32,15.08,1.85e-45,2.192071686746988e-42,-0.89,0.3748,0.9858036322454572,5.43,1.85e-06,3.4840477362877856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,RND3,,0.0,0.0,0.0,0.0,,,-36.25,8,,0
98115,chr2,153787663,153788026,153787807,153787826,2.32e-06,+,1,142,Distal,153787816,153519465.0,154624011.0,22,0,142,45,5,771,2.74,0.42,1.23,7.39,3.643e-13,2.1466633972438584e-11,-1.34,0.1795,0.9818056577389699,4.54,3.793e-05,0.0005156929390737632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-38.75,2,,0
98124,chr2,153871185,153871810,153871266,153871285,3.12e-05,+,2,68,Promoter,153871275,153519465.0,154624011.0,24,0,68,45,5,771,4.75,0.42,0.89,16.78,2.004e-54,5.245671923954371e-51,-0.69,0.4892,0.9858036322454572,5.68,7.766e-07,1.5936388500059615e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-19.83333333333333,15,-30.0,1
98129,chr2,153873695,153874020,153873898,153873917,1.23e-05,-,1,66,Intron,153873907,153519465.0,154624011.0,24,0,66,45,5,771,6.68,0.29,1.21,20.06,6.112999999999999e-73,1.1373963451351345e-68,-1.16,0.2463,0.9858036322454572,7.35,2.115e-09,7.511490585018573e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-4.357142857142857,7,,0
98138,chr2,153971954,153972254,N,N,N,N,N,133,Intron,153972104,153519465.0,154624011.0,31,0,133,45,5,771,4.87,0.27,1.34,14.8,4.834e-44,5.224279098901098e-41,-1.53,0.1257,0.8984916240966858,6.35,7.337999999999999e-08,1.8946450144394848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.5,1,,0
98652,chr2,157183706,157184263,N,N,N,N,N,120,Distal,157183984,156892680.0,157302686.0,32,0,120,45,5,771,3.69,0.64,1.05,16.35,3.836999999999997e-52,8.053359978658532e-49,-0.89,0.3755,0.9858036322454572,4.98,8.532e-06,0.00013721618997336824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,GALNT5,,-28.16666666666667,9,-10.0,1
100457,chr2,164574953,164575297,N,N,N,N,N,141,Intron,164575125,164475125.0,164675125.0,26,0,141,45,5,771,3.59,0.39,1.31,11.27,1.874e-27,4.764091381093057e-25,-1.55,0.122,0.8896221546674575,5.02,7.453e-06,0.0001215037732547125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-24.75,2,,0
100489,chr2,164704281,164704674,164704494,164704513,4.38e-06,-,1,111,Exon,164704503,164600119.0,164804503.0,38,0,111,45,5,771,5.24,0.74,1.19,19.48,1.321e-69,1.4908437852459012e-65,-0.77,0.4443,0.9858036322454572,6.31,8.301e-08,2.1181841910374734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,GRB14,,0.0,0.0,0.0,0.0,,,-24.875,4,,0
102992,chr2,174443139,174443572,N,N,N,N,N,87,Intron,174443355,174341662.0,174543355.0,22,0,87,45,5,771,2.88,0.15,0.91,9.13,5.453e-19,6.04704145779639e-17,-1.19,0.2361,0.9858036322454572,4.89,1.169e-05,0.00018189849264290395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-23.875,4,,0
103157,chr2,174836755,174837300,174836918,174836937,4.22e-06,+,1,53,Intron,174836927,174603493.0,175031199.0,24,0,53,45,5,771,3.27,0.52,0.78,15.69,1.274e-48,1.9403950132743363e-45,-0.59,0.5564,0.9858036322454572,3.47,0.0011070000000000001,0.00968447749453566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,CHN1,,1.0,0.0,0.0,0.0,CHRNA1,,,0,,0
103429,chr2,176104306,176104711,N,N,N,N,N,80,Distal,176104508,176004508.0,176204508.0,24,0,80,45,5,771,3.63,0.44,1.18,6.68,4.406e-11,1.9979042115663288e-09,-0.68,0.498,0.9858036322454572,5.18,4.309e-06,7.44084220282439e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,HOXD11,HOXD11,0.0,0.0,0.0,0.0,,,-4.068181818181818,22,-11.0,2
106763,chr2,191869820,191870134,191869941,191869960,8.1e-06,+,1,78,Distal,191869950,191769950.0,192162629.0,34,0,78,45,5,771,6.94,1.48,1.75,14.55,8.888999999999999e-43,8.606814881856539e-40,-0.27,0.7853,0.9896870952534368,3.82,0.00038469999999999997,0.0039080767379402965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,7.25,6,,0
107243,chr2,195520840,195521166,195521008,195521027,7e-06,+,1,141,Distal,195521017,195318662.0,196078459.0,41,0,141,45,5,771,6.81,0.62,1.39,19.04,4.4119999999999994e-67,3.6594563228915643e-63,-0.96,0.3376,0.9858036322454572,5.35,2.3930000000000002e-06,4.390519154096264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,SLC39A10,,1.0,0.0,0.0,0.0,DNAH7,,-46.25,4,,0
107824,chr2,197591386,197591712,197591509,197591528,1.62e-05,+,2,56,Intron,197591518,197168817.0,197707805.0,42,0,56,45,5,771,6.74,0.34,0.81,20.24,5.1949999999999996e-74,1.0518790161764698e-69,-0.56,0.5743,0.9858036322454572,6.37,6.703e-08,1.7452212802087669e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,9.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,"HSPD1,HSPE1,HSPE1-MOB4",HSPE1-MOB4,2.0,0.0,0.0,0.0,"ANKRD44,RFTN2",,-62.0,9,-74.0,2
110353,chr2,207674766,207675115,207674952,207674971,1.12e-05,+,1,127,Distal,207674961,207574961.0,207774961.0,26,0,127,45,5,771,3.81,0.18,1.26,11.95,2.034e-30,6.830558956097561e-28,-1.74,0.08139,0.7615630020115802,4.97,8.949e-06,0.0001432366399525703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-62.25,2,,0
114176,chr2,223861508,223861771,223861640,223861659,3.01e-05,-,1,133,Distal,223861649,223761649.0,223970482.0,30,0,133,45,5,771,6.55,0.97,2.25,11.46,2.7879999999999997e-28,7.695830200481152e-26,-1.16,0.247,0.9858036322454572,5.45,1.6880000000000004e-06,3.207651959810093e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,"AP1S3,MRPL44",,0.0,0.0,0.0,0.0,,,,0,,0
114488,chr2,225017119,225017481,N,N,N,N,N,89,Distal,225017300,224917300.0,225283067.0,24,0,89,45,5,771,4.14,0.79,1.16,16.27,1.0349999999999994e-51,2.0712907412790692e-48,-0.7,0.4837,0.9858036322454572,5.36,2.366e-06,4.34642565443629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-16.5,4,,0
114489,chr2,225017895,225018187,N,N,N,N,N,123,Distal,225018041,224918041.0,225283067.0,28,0,123,45,5,771,5.27,0.46,1.63,12.66,1.16e-33,5.122371007055806e-31,-1.39,0.1635,0.9643597517092479,5.71,6.985e-07,1.4488766052005178e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-31.333333333333336,6,,0
114672,chr2,226114453,226114805,226114608,226114627,1.17e-05,-,1,90,Distal,226114617,225660639.0,226216117.0,25,0,90,45,5,771,3.99,0.45,1.02,13.95,8.154e-40,6.062041107991361e-37,-0.92,0.3561,0.9858036322454572,5.29,2.9460000000000007e-06,5.2898065571205015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-71.14285714285714,7,-76.0,1
116235,chr2,232386590,232387053,232386987,232387006,6.2e-05,+,1,55,Promoter,232386996,232286996.0,232486996.0,30,0,55,45,5,771,3.9,1.41,0.75,17.95,6.882999999999999e-61,3.43366435289855e-57,1.32,0.1865,0.9858036322454572,3.33,0.0016539999999999999,0.013600018704090774,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,ECEL1P2,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,"ALPP,ECEL1P2",,14.066666666666665,15,23.0,1
117131,chr2,235098198,235098584,N,N,N,N,N,101,Distal,235098391,234998391.0,235198391.0,29,0,101,45,5,771,4.13,0.57,1.02,16.16,3.9630000000000005e-51,7.515824041322315e-48,-0.8,0.4225,0.9858036322454572,5.42,1.925e-06,3.6106743999128144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-59.75,2,,0
117183,chr2,235263992,235264571,235264362,235264381,7e-06,-,2,142,Distal,235264371,235136145.0,235552049.0,39,0,142,45,5,771,4.47,0.71,1.09,18.81,9.029999999999999e-66,6.907237633333332e-62,-0.73,0.4644,0.9858036322454572,5.28,3.064e-06,5.480387788718855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-4.5,2,,0
117471,chr2,236168267,236168748,236168311,236168330,4.17e-05,-,1,64,Promoter,236168320,235779596.0,236268320.0,26,0,64,45,5,771,3.47,0.85,0.94,13.78,5.57e-39,3.8771987158746206e-36,-0.17,0.8674,0.9935035381533588,4.11,0.0001551,0.0017742661665004985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GBX2,GBX2,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GBX2,GBX2,0.0,0.0,0.0,0.0,,,-2.2857142857142856,21,-2.0,5
118785,chr2,239815690,239816092,239815966,239815985,7.65e-05,+,1,50,Distal,239815975,239144056.0,239915975.0,24,0,50,45,5,771,2.74,0.44,0.67,15.99,3.3109999999999996e-50,5.698471047499999e-47,-0.65,0.5147,0.9858036322454572,3.91,0.0002863,0.003024215897687693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,HDAC4,,-32.68421052631579,19,-42.0,1
122001,chr3,9884589,9884972,N,N,N,N,N,119,Distal,9884780,9727401.0,9984780.0,31,0,119,45,5,771,4.29,0.36,1.1,15.87,1.385e-49,2.2594174526066344e-46,-1.27,0.2054,0.9858036322454572,6.01,2.458e-07,5.646551261345436e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,12.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,"ARPC4,CIDEC,JAGN1,TADA3",,2.0,1.0,0.0,0.0,"IL17RE,TTLL3",,-78.75,8,,0
127217,chr3,27768705,27769045,N,N,N,N,N,137,Distal,27768875,27668875.0,28286797.0,24,0,137,45,5,771,2.99,0.77,1.2,9.08,7.987000000000001e-19,8.719445643831273e-17,-0.74,0.4581,0.9858036322454572,3.94,0.00026619999999999997,0.0028396962857364216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,CMC1,,0.0,0.0,0.0,0.0,,,-10.0625,8,,0
138567,chr3,70097063,70097406,70097267,70097286,1.15e-05,+,1,92,Distal,70097276,69948461.0,70197276.0,33,0,92,45,5,771,3.82,0.45,0.95,15.97,4.386999999999997e-50,7.475589165841583e-47,-0.97,0.3313,0.9858036322454572,5.25,3.392e-06,6.0048116848385106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-5.25,2,,0
147746,chr3,120137405,120137870,120137724,120137743,1.34e-05,+,2,136,Distal,120137733,119892116.0,120417367.0,22,0,136,45,5,771,2.79,1.06,1.11,11.19,3.806e-27,9.401366250448509e-25,-0.1,0.9179,0.9954564175715866,3.82,0.0003786,0.003852760079822617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-49.83333333333334,3,,0
150836,chr3,129651378,129651861,129651723,129651742,3.55e-05,-,2,87,Exon,129651732,129551732.0,129825142.0,33,0,87,45,5,771,5.79,1.07,1.69,16.03,1.9609999999999996e-50,3.4704608457583544e-47,-0.83,0.4071,0.9858036322454572,6.06,2.0010000000000002e-07,4.691755829161133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-87.28571428571428,7,,0
154456,chr3,142958833,142959168,N,N,N,N,N,117,Distal,142959000,142859000.0,143059000.0,23,0,117,45,5,771,4.25,0.27,1.3,12.57,3.231e-33,1.3713403816276194e-30,-1.5,0.1343,0.9162860836645096,6.39,6.284e-08,1.6473431461102012e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PAQR9,,0.0,0.0,0.0,0.0,,,-72.3,10,,0
158932,chr3,159732248,159732536,N,N,N,N,N,113,Intron,159732392,159322523.0,159832392.0,26,0,113,45,5,771,4.55,1.3,1.33,13.49,1.426e-37,8.836181404140412e-35,-0.04,0.9655,0.9980572057167736,4.88,1.211e-05,0.0001876406749943732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-35.5625,8,,0
159700,chr3,162517149,162517480,162517286,162517305,5.19e-06,+,1,129,Distal,162517295,161517295.0,163057090.0,32,0,129,45,5,771,4.17,0.25,1.31,10.19,4.9579999999999997e-23,8.280521547792333e-21,-1.29,0.1961,0.9858036322454572,4.4,6.011e-05,0.000773297463980715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
166216,chr3,187808795,187809518,187808947,187808966,4.86e-05,+,1,150,Distal,187808956,187708956.0,188749218.0,27,0,150,45,5,771,2.21,0.77,1.04,6.66,5.0679999999999993e-11,2.279173093807159e-09,-0.5,0.6142,0.9858036322454572,3.31,0.0017640000000000004,0.014360248279450372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,LPP,,-27.0,6,,0
166885,chr3,190000756,190001055,N,N,N,N,N,54,Intron,190000905,189900905.0,190202000.0,29,0,54,45,5,771,4.18,0.77,0.95,17.66,2.953e-59,1.2173238544910174e-55,-0.35,0.7267,0.987377272502995,4.47,4.775e-05,0.0006316772626825518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-66.92857142857143,7,,0
171853,chr4,7586074,7586443,7586218,7586237,2.19e-06,-,1,57,Intron,7586227,7335952.0,7761844.0,24,0,57,45,5,771,2.41,0.23,0.7,10.29,1.98e-23,3.433474609571788e-21,-0.98,0.3271,0.9858036322454572,3.54,0.000892,0.00805792919378543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-63.83333333333333,6,,0
177230,chr4,39636512,39636949,39636706,39636725,9.98e-05,-,1,140,Intron,39636715,39469602.0,39976627.0,33,0,140,45,5,771,4.2,0.76,1.48,10.74,2.904e-25,5.992799208633094e-23,-1.0,0.3187,0.9858036322454572,3.72,0.0005181,0.005053128354466246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,"UBE2K,UGDH",,0.0,0.0,0.0,0.0,,,-11.375,4,,0
182001,chr4,71550839,71551178,71551013,71551032,3.01e-05,-,1,130,Intron,71551022,71229908.0,71713814.0,27,0,130,45,5,771,3.76,1.77,1.81,6.45,1.9709999999999997e-10,8.193306919871988e-09,-0.04,0.9644,0.9979826438566404,3.04,0.003776,0.027063266155143515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-42.66666666666667,6,-44.0,2
182385,chr4,73867860,73868179,N,N,N,N,N,122,Promoter,73868019,73768019.0,74189461.0,23,0,122,45,5,771,4.74,1.66,2.23,5.07,4.818e-07,1.1490511057992097e-05,-0.39,0.6968,0.9866031973772704,4.4,5.952e-05,0.0007665954627602853,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,8.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,CXCL5,,1.0,0.0,0.0,0.0,PPBP,,-55.75,4,,0
183430,chr4,78550688,78551099,78550897,78550916,5.57e-05,-,1,128,Promoter,78550906,78450906.0,78650906.0,22,0,128,45,5,771,3.14,0.6,1.25,10.48,3.3460000000000004e-24,6.25946585326087e-22,-1.24,0.215,0.9858036322454572,4.48,4.628e-05,0.0006144743321118612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-0.20000000000000284,10,,0
186545,chr4,95020480,95020845,95020659,95020678,1.25e-06,-,1,64,Intron,95020668,94621686.0,95125125.0,22,0,64,45,5,771,3.12,0.35,0.78,16.46,1.004e-52,2.2514094983713345e-49,-1.04,0.2965,0.9858036322454572,4.86,1.288e-05,0.00019805596426178247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-37.03125,16,-54.5,2
187494,chr4,101231050,101231395,101231237,101231256,4.08e-05,+,1,154,Intron,101231246,101131246.0,101730723.0,28,0,154,45,5,771,4.02,0.65,1.45,12.22,1.281e-31,4.720971889721627e-29,-1.32,0.1859,0.9858036322454572,4.62,2.863e-05,0.00040148542063880063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-43.75,2,,0
194307,chr4,142519400,142519688,N,N,N,N,N,58,Intron,142519544,142353303.0,142840733.0,36,0,58,45,5,771,5.6,0.63,0.81,18.68,4.909e-65,3.673367348913042e-61,-0.25,0.8029,0.9901771229419066,4.39,6.126e-05,0.0007861966470303121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
194374,chr4,142917698,142918004,N,N,N,N,N,132,Distal,142917851,142817851.0,143399566.0,22,0,132,45,5,771,2.87,0.54,1.22,8.82,6.827000000000001e-18,6.773173055195272e-16,-1.24,0.2143,0.9858036322454572,4.04,0.0001916,0.0021333171017305515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,"GAB1,INPP4B",,-75.41666666666667,6,,0
194625,chr4,144557430,144557729,144557595,144557614,1.08e-05,+,1,138,Distal,144557604,144143123.0,145154778.0,25,0,138,45,5,771,3.26,1.31,1.28,9.1,7.118999999999998e-19,7.802779893329088e-17,0.04,0.9678,0.998179092612929,2.96,0.004828,0.0331385990946978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,ABCE1,,1.0,1.0,0.0,0.0,HHIP,,11.0,2,11.0,2
195699,chr4,150104727,150105011,150104865,150104884,3.47e-05,+,1,139,Intron,150104874,150004874.0,150209602.0,22,0,139,45,5,771,3.21,0.07,1.42,6.39,2.845e-10,1.1555728981060829e-08,-1.65,0.09861,0.8242391356450791,4.37,6.641e-05,0.0008444508660879202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DCLK2,,0.0,0.0,0.0,0.0,,,-21.75,2,-21.75,2
200143,chr4,174259627,174259944,174259798,174259817,3.12e-05,-,1,150,Exon,174259807,174159807.0,174359807.0,37,0,150,45,5,771,4.98,0.04,1.44,12.33,4.0169999999999993e-32,1.5518626784511786e-29,-1.69,0.09239,0.8024824349285254,5.13,5.2160000000000005e-06,8.831396123954748e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
200609,chr4,176635879,176636272,176636084,176636103,2.25e-05,+,1,132,Distal,176636093,176341139.0,176790080.0,30,0,132,45,5,771,3.83,0.18,1.08,13.84,2.941e-39,2.0937638976215094e-36,-1.58,0.1149,0.8720920387643051,5.5,1.4230000000000004e-06,2.7504687845691663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-25.625,8,,0
206186,chr5,10059969,10060320,N,N,N,N,N,146,Distal,10060144,9544641.0,10284189.0,26,0,146,45,5,771,3.09,0.08,1.44,5.09,4.506e-07,1.0814981257190672e-05,-1.41,0.1586,0.9581567786719084,5.13,5.235e-06,8.859425784802967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,"CCT5,FAM173B",CCT5,1.0,0.0,0.0,0.0,SEMA5A,,-76.5,6,,0
208594,chr5,18043344,18043735,18043560,18043579,3.45e-06,-,1,147,Distal,18043569,17216278.0,18305512.0,24,0,147,45,5,771,2.62,0.37,1.29,5.54,4.156e-08,1.2089030819284235e-06,-1.31,0.1921,0.9858036322454572,4.48,4.629e-05,0.0006145833990974311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,BASP1,,0.0,0.0,0.0,0.0,,,,0,,0
