id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names
437362,chr11,47257929,47258208,N,N,N,N,N,540,Intron,47258068,47158068.0,47358068.0,3,2,540,20,4,771,1.33,8.63,10.05,-5.81,9.23e-09,8.061659058614565e-07,-0.42,0.6719,0.9999551956664162,-5.16,3.575e-05,0.0033084200497378678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
441396,chr11,67583469,67583922,67583649,67583668,7.38e-05,-,1,617,Promoter,67583658,67483658.0,67683658.0,3,4,617,20,4,771,1.93,18.44,11.99,-5.75,1.2809999999999999e-08,1.0890066053346504e-06,1.65,0.09922,0.9999551956664162,-8.43,2.4670000000000002e-08,1.1188105026350462e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
451179,chr11,111298835,111299469,N,N,N,N,N,574,Promoter,111299152,111199152.0,111423213.0,3,4,574,20,4,771,1.02,9.17,6.08,-4.66,3.711e-06,0.0001811372673709586,1.27,0.203,0.9999551956664162,-8.06,5.218999999999999e-08,2.1348252828282825e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,POU2AF1,
458456,chr12,3752976,3753361,N,N,N,N,N,637,Promoter,3753168,3300669.0,3853168.0,4,4,637,20,4,771,1.02,12.43,11.63,-5.73,1.4019999999999999e-08,1.1833956081412456e-06,0.19,0.848,0.9999551956664162,-6.82,7.509000000000002e-07,0.0001950505552244436,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,CRACR2A,CRACR2A,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,CRACR2A,CRACR2A
482271,chr12,104215559,104216056,104215729,104215748,2.94e-06,+,1,613,Promoter,104215738,104115738.0,104358576.0,0,4,613,20,4,771,0.38,18.26,12.92,-7.13,2.2819999999999998e-12,3.7755226580149e-10,1.36,0.175,0.9999551956664162,-35.13,8.043e-21,7.966956038848921e-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TXNRD1,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,TXNRD1,,0.0,0.0,0.0,0.0,,
487841,chr12,122946634,122947049,122946851,122946870,3.57e-05,+,1,563,Intron,122946860,122846860.0,123046860.0,3,4,563,20,4,771,2.45,10.79,5.95,-3.83,0.0001392,0.0041167332588710375,2.38,0.01743,0.7645312182223638,-4.98,5.506e-05,0.004388157066450568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
490876,chr12,133079979,133081124,133080897,133080916,8.08e-05,+,1,539,Promoter,133080906,132768560.0,133181391.0,4,4,539,20,4,771,1.46,6.4,3.6,-2.87,0.004203,0.05979967525730584,1.68,0.0938,0.9999551956664162,-4.26,0.0003233,0.01380102286228065,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,8.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
497060,chr13,40668296,40668662,40668457,40668476,8.19e-05,+,1,573,Promoter,40668466,40069371.0,40768466.0,0,3,573,20,4,771,0.74,5.74,8.52,-6.59,8.137e-11,1.039863889548914e-08,-1.05,0.2925,0.9999551956664162,-11.13,1.673e-10,1.188587943240454e-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,FOXO1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,FOXO1,
523420,chr14,69580103,69580538,69580321,69580340,5.41e-08,+,2,595,Distal,69580330,69480330.0,69680330.0,4,3,595,20,4,771,4.57,5.73,9.27,-4.21,2.878e-05,0.0010774368709554622,-1.43,0.1542,0.9999551956664162,-0.57,0.5721,0.8748494662277428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
531989,chr14,100417485,100417793,N,N,N,N,N,551,Intron,100417639,100317639.0,100517639.0,3,4,551,20,4,771,3.52,14.17,13.92,-4.23,2.605e-05,0.0009882391276795062,0.05,0.9629,0.9999551956664162,-2.62,0.015590000000000001,0.2096581061124026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
538000,chr15,40323295,40323630,40323450,40323469,1.99e-06,+,3,556,Promoter,40323459,40223459.0,40423459.0,4,2,556,20,4,771,4.09,13.99,10.0,-3.84,0.0001347,0.004004118757286584,1.15,0.249,0.9999551956664162,-3.65,0.001399,0.03824909336775219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
538756,chr15,43440824,43441160,43440993,43441012,4.7e-07,+,1,594,Intron,43441002,43341002.0,43541002.0,4,4,594,20,4,771,2.72,11.22,8.27,-3.95,8.371e-05,0.002690777960965588,0.95,0.3442,0.9999551956664162,-3.8,0.0009717,0.029480695399056893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
544837,chr15,64905522,64905845,64905689,64905708,9.65e-05,-,1,656,Distal,64905698,64805698.0,65033339.0,2,4,656,20,4,771,0.97,16.89,16.86,-7.29,7.637e-13,1.3652381908595172e-10,0.01,0.9948,0.9999551956664162,-19.56,2.13e-15,2.0281518257261412e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,ANKDD1A,
547486,chr15,72272634,72273121,N,N,N,N,N,707,Promoter,72272877,72172877.0,72372877.0,0,4,707,20,4,771,0.37,14.32,12.76,-9.66,6.363e-21,3.5043789816e-18,0.54,0.5879,0.9999551956664162,-12.0,3.972e-11,3.031529920177384e-08,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,PARP6,PARP6,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,PKM,,1.0,1.0,1.0,1.0,PARP6,PARP6
558260,chr16,2121383,2121684,2121536,2121555,5.9e-05,+,1,557,Intron,2121545,2016635.0,2221545.0,3,4,557,20,4,771,1.83,11.0,6.69,-4.63,4.207e-06,0.00020249044277424315,1.84,0.06636,0.9999551956664162,-9.88,1.493e-09,9.008102515337422e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
559037,chr16,4273786,4274328,4273970,4273989,6.16e-05,+,3,542,Promoter,4273979,4173979.0,4548943.0,3,4,542,20,4,771,1.35,6.11,5.77,-5.11,4.0659999999999995e-07,2.5106756785361913e-05,0.18,0.8596,0.9999551956664162,-8.57,1.834e-08,8.665605943719974e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TFAP4,,0.0,0.0,0.0,0.0,,,8.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,"DNAJA3,TFAP4",,2.0,2.0,0.0,0.0,"CORO7,GLIS2",
565218,chr16,28508074,28508445,28508213,28508232,2.32e-06,-,1,654,Promoter,28508222,28327074.0,28608222.0,2,4,654,20,4,771,0.97,3.92,13.36,-5.05,5.419e-07,3.255604111178986e-05,-1.72,0.0855,0.9999551956664162,-6.94,5.765e-07,0.0001584265779329609,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,APOBR,
565723,chr16,30369907,30371454,30371153,30371172,1.77e-06,+,3,560,Promoter,30371162,30187473.0,30471162.0,4,4,560,20,4,771,0.61,4.47,2.57,-4.17,3.451e-05,0.0012603546307692307,1.81,0.07137,0.9999551956664162,-5.04,4.8e-05,0.0040083202328966535,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
570821,chr16,67326488,67327088,67326897,67326916,9.66e-07,+,2,566,Promoter,67326906,67226906.0,67426906.0,4,4,566,20,4,771,2.0,7.46,6.51,-4.23,2.586e-05,0.0009818428160158837,0.4,0.6878,0.9999551956664162,-2.88,0.008768999999999999,0.14207992423921484,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,TPPP3,
570839,chr16,67393171,67393715,67393467,67393486,3.01e-05,-,2,549,Promoter,67393476,67279449.0,67493476.0,4,4,549,20,4,771,2.03,7.76,6.08,-3.54,0.0004282,0.01039880407083392,0.66,0.5075,0.9999551956664162,-2.73,0.01234,0.17950795266772318,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,TPPP3,TPPP3,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,TPPP3,TPPP3
576805,chr16,85347230,85347555,85347413,85347432,1.39e-05,+,2,589,Distal,85347422,85247422.0,85447422.0,4,4,589,20,4,771,1.45,11.29,9.16,-4.52,7.081000000000001e-06,0.00031900829454878615,0.56,0.5755,0.9999551956664162,-10.65,3.789e-10,2.5724432751479287e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
578063,chr16,88383760,88384127,N,N,N,N,N,548,Distal,88383943,88283943.0,88483943.0,3,4,548,20,4,771,1.85,8.07,7.1,-3.88,0.0001155,0.0035264125199574244,0.32,0.7499,0.9999551956664162,-5.29,2.593e-05,0.0026540237838239672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
579828,chr17,3535496,3536119,3535678,3535697,2.83e-05,+,2,563,Exon,3535687,3013146.0,3635687.0,3,4,563,20,4,771,1.38,8.14,6.9,-4.76,2.285e-06,0.00011776166080251535,0.48,0.631,0.9999551956664162,-4.73,0.00010070000000000001,0.0064747175025684145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,"ASPA,OR1A1",
589841,chr17,43917712,43918118,43917921,43917940,5.04e-05,+,1,565,Promoter,43917930,43817930.0,44017930.0,2,4,565,20,4,771,1.21,5.83,7.51,-5.09,4.389e-07,2.691532942276857e-05,-0.61,0.5441,0.9999551956664162,-7.45,1.888e-07,6.396426929133859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
590991,chr17,48036738,48037342,48036852,48036871,8.75e-06,+,2,620,Promoter,48036861,47936861.0,48136861.0,4,4,620,20,4,771,1.06,7.8,8.03,-6.1,1.707e-09,1.7107996840879315e-07,-0.09,0.927,0.9999551956664162,-7.42,2.027e-07,6.777297634774163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
594234,chr17,57868133,57868644,57868451,57868470,4.69e-05,+,1,624,Intron,57868460,57768460.0,57968460.0,4,4,624,20,4,771,1.63,6.33,6.75,-5.48,5.7400000000000004e-08,4.2770672800086575e-06,-0.2,0.8407,0.9999551956664162,-3.31,0.0031620000000000003,0.06876243794421456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MRPS23,,0.0,0.0,0.0,0.0,,
594237,chr17,57875361,57875812,57875363,57875382,2.52e-05,+,2,554,Intron,57875372,57775372.0,57975372.0,3,4,554,20,4,771,2.53,6.46,6.53,-3.58,0.0003677,0.00919689519328586,-0.03,0.9745,0.9999551956664162,-1.57,0.1296,0.6613327284856569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MRPS23,,0.0,0.0,0.0,0.0,,
594423,chr17,58329341,58329734,58329562,58329581,8.19e-05,-,1,572,Promoter,58329571,58229571.0,58429571.0,4,3,572,20,4,771,1.18,2.6,7.77,-5.21,2.436e-07,1.5837312720747946e-05,-1.83,0.0675,0.9999551956664162,-2.2,0.03839,0.3717077018607333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
616701,chr18,63318061,63318406,63318385,63318404,1.54e-05,+,2,540,Promoter,63318394,63131290.0,63418394.0,0,4,540,20,4,771,0.56,19.07,17.62,-4.83,1.64e-06,8.782758148580319e-05,0.18,0.8542,0.9999551956664162,-13.78,2.6689999999999996e-12,2.257269042997543e-09,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,BCL2,BCL2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,BCL2,BCL2
618824,chr18,76620240,76620682,76620414,76620433,3.65e-06,-,1,567,Promoter,76620423,76406196.0,76720423.0,3,4,567,20,4,771,0.98,9.08,7.06,-5.09,4.413e-07,2.704564387964035e-05,0.75,0.4512,0.9999551956664162,-15.93,1.456e-13,1.3068482711864408e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,ZNF516,
624330,chr19,14361702,14362126,14361875,14361894,8.24e-06,+,1,558,Distal,14361884,14261884.0,14461884.0,4,2,558,20,4,771,1.2,2.4,4.84,-4.77,2.157e-06,0.00011180945358030268,-1.44,0.1512,0.9999551956664162,-2.84,0.009566,0.15100921380417334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,DDX39A,,0.0,0.0,0.0,0.0,,
624355,chr19,14431922,14432320,14432064,14432083,2.94e-06,+,4,645,Promoter,14432073,14332073.0,14532073.0,4,4,645,20,4,771,3.45,11.51,15.85,-5.88,6.028e-09,5.452437277624491e-07,-0.93,0.355,0.9999551956664162,-2.43,0.02366,0.2756698734048675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,DDX39A,,0.0,0.0,0.0,0.0,,
647864,chr20,45890056,45890617,45890215,45890234,1.97e-06,+,4,568,Promoter,45890224,45790224.0,45990224.0,3,4,568,20,4,771,1.28,10.12,7.5,-5.19,2.6390000000000003e-07,1.7022056881851403e-05,0.98,0.3284,0.9999551956664162,-10.11,9.836e-10,6.19334389213894e-07,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,10.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
658182,chr21,29196126,29196635,N,N,N,N,N,594,Intron,29196380,29090169.0,29348701.0,3,3,594,20,4,771,2.53,4.55,6.03,-3.48,0.0005277999999999999,0.012330001907088802,-0.66,0.5079,0.9999551956664162,-1.07,0.2967,0.7897618007895418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
667476,chr22,28442256,28442690,N,N,N,N,N,616,Intron,28442473,28051918.0,28594928.0,0,4,616,20,4,771,0.51,16.87,11.87,-6.71,3.746e-11,5.075487175752805e-09,1.32,0.1876,0.9999551956664162,-42.57,1.2500000000000001e-22,1.2435494942196534e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
668126,chr22,30667460,30668341,30668183,30668202,2.39e-05,-,2,564,Promoter,30668192,30568192.0,30768192.0,3,3,564,20,4,771,0.97,3.34,3.23,-4.28,2.126e-05,0.0008281559746505969,0.1,0.9234,0.9999551956664162,-5.56,1.361e-05,0.0017113276146118721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
668230,chr22,31085194,31085531,31085350,31085369,1.34e-05,-,2,657,Intron,31085359,30985359.0,31185359.0,3,4,657,20,4,771,2.46,22.71,19.08,-7.79,2.135e-14,4.879800514608233e-12,0.76,0.4475,0.9999551956664162,-8.47,2.255e-08,1.0349382633333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
673902,chr22,50544221,50544716,N,N,N,N,N,553,Distal,50544468,50444468.0,50732317.0,4,4,553,20,4,771,2.94,7.63,7.91,-3.85,0.000128,0.003837597421827367,-0.1,0.9233,0.9999551956664162,-1.58,0.1274,0.6574553200101948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,10.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,"MAPK8IP2,SYCE3",,1.0,1.0,0.0,0.0,SHANK3,
676310,chrX,18984443,18985180,18984968,18984987,4.36e-05,-,1,557,Promoter,18984977,18884977.0,19084977.0,4,4,557,20,4,771,1.03,5.54,3.22,-3.16,0.0016649999999999998,0.030110178759062724,1.49,0.1355,0.9999551956664162,-4.94,6.13e-05,0.00470098002673499,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
