id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names,differential_methy_EachSide150bp,DE_count_EachSide150bp,differential_methy_motif,DE_count_motif
224855,chr5,100517245,100517631,100517523,100517542,4.01e-07,-,1,118,Distal,100517532,100417532.0,101390536.0,31,0,118,56,3,771,3.32,0.74,1.32,6.06,2.017e-09,4.2413063716057296e-08,-0.44,0.6622,0.9999349358395874,1.45,0.1523,0.5374905120752144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
224989,chr5,101346974,101347318,N,N,N,N,N,93,Distal,101347146,100774938.0,101447146.0,33,0,93,56,3,771,3.83,0.27,1.11,11.56,9.546e-29,3.4371042018828446e-26,-0.92,0.3559,0.9999349358395874,2.03,0.04734,0.2623948605106157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
225752,chr5,107067411,107067735,107067550,107067569,2.45e-05,+,1,133,Distal,107067559,106875967.0,108067559.0,28,0,133,56,3,771,2.72,0.15,1.29,6.95,7.551e-12,2.414009185009752e-10,-1.46,0.1439,0.9999349358395874,1.65,0.1043,0.4381179126243212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
226855,chr5,112289514,112289817,N,N,N,N,N,136,Intron,112289665,112189665.0,112420461.0,33,0,136,56,3,771,3.87,1.03,1.41,10.45,4.193000000000001e-24,7.927994498764078e-22,-0.41,0.6834,0.9999349358395874,1.81,0.07635,0.36242099269801215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,EPB41L4A,,,0,,0
226908,chr5,112504153,112504478,112504300,112504319,1.44e-06,+,3,128,Distal,112504309,112404309.0,112604309.0,28,0,128,56,3,771,2.35,0.53,1.13,6.08,1.822e-09,3.863718697634302e-08,-0.72,0.4703,0.9999349358395874,1.74,0.08655,0.3917958544299636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
227275,chr5,113804383,113804608,113804482,113804501,5.67e-06,-,1,52,Distal,113804491,113606721.0,114101372.0,31,0,52,56,3,771,5.41,0.46,1.16,13.86,2.1409999999999996e-39,3.0080132428571427e-36,-0.62,0.5358,0.9999349358395874,1.91,0.06126,0.3134642039854615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
227286,chr5,113859742,113860123,113859921,113859940,8.31e-06,+,1,111,Distal,113859930,113606721.0,114101372.0,45,0,111,56,3,771,4.62,0.12,1.09,15.85,1.4539999999999993e-49,1.2999685272727271e-45,-1.14,0.2554,0.9999349358395874,2.7,0.009011,0.07343775119566248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
227325,chr5,114097573,114097898,N,N,N,N,N,111,Distal,114097735,113606721.0,114197735.0,32,0,111,56,3,771,3.16,0.22,1.65,7.09,2.861e-12,9.773211774921847e-11,-1.68,0.09264,0.8833249662049861,2.21,0.03096,0.19310491456321235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
227443,chr5,114797999,114798311,N,N,N,N,N,67,Distal,114798155,114450067.0,115098294.0,31,0,67,56,3,771,2.96,0.36,0.76,11.88,3.6189999999999994e-30,1.5718766883280756e-27,-0.6,0.5481,0.9999349358395874,1.63,0.1088,0.4487808506941323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
228175,chr5,118693151,118693392,N,N,N,N,N,112,Distal,118693271,118593271.0,118988236.0,36,0,112,56,3,771,7.03,0.18,1.77,10.25,2.847e-23,4.79793724112607e-21,-0.78,0.4351,0.9999349358395874,2.06,0.04363,0.24771271273525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
228733,chr5,121890501,121890821,121890668,121890687,1.21e-05,-,1,139,Distal,121890677,120890677.0,121990677.0,34,0,139,56,3,771,2.49,0.6,1.2,7.48,1.927e-13,7.93375206626398e-12,-0.85,0.3943,0.9999349358395874,1.93,0.05899,0.3056103994491395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
228829,chr5,122330955,122331171,122331058,122331077,2.5e-05,+,1,43,Distal,122331067,122195977.0,122431067.0,28,0,43,56,3,771,3.17,0.37,0.83,12.05,6.768000000000001e-31,3.215519304347826e-28,-0.62,0.5372,0.9999349358395874,1.8,0.07668,0.3634111188979685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,SNCAIP,,,0,,0
228847,chr5,122447092,122447376,122447215,122447234,1.16e-05,+,1,68,Intron,122447224,122347224.0,122547224.0,29,0,68,56,3,771,2.59,0.61,1.01,9.35,7.971e-20,8.195142710573477e-18,-0.6,0.5498,0.9999349358395874,1.79,0.07826,0.36817202678784977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
228889,chr5,122680690,122680975,122680825,122680844,2.46e-05,-,1,92,Intron,122680834,122415690.0,122780834.0,30,0,92,56,3,771,3.0,0.39,1.06,8.54,6.406e-17,4.373773851036399e-15,-0.81,0.4195,0.9999349358395874,1.33,0.1877,0.5909140198925346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
230003,chr5,127298082,127298409,127298206,127298225,6.64e-06,+,2,97,Intron,127298215,127198215.0,127398215.0,31,0,97,56,3,771,2.96,0.52,1.16,10.04,1.956e-22,2.9096091702679343e-20,-0.93,0.3517,0.9999349358395874,1.83,0.07292,0.35192924069179704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
230014,chr5,127326470,127326780,N,N,N,N,N,141,Intron,127326625,127226625.0,127493163.0,28,0,141,56,3,771,2.04,0.23,1.17,5.08,4.575e-07,6.017391098756234e-06,-1.34,0.1806,0.9999349358395874,1.91,0.0606,0.3112692676157221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
230038,chr5,127419048,127419374,N,N,N,N,N,123,Exon,127419211,127290099.0,127519211.0,29,0,123,56,3,771,2.11,0.71,1.3,3.49,0.0005153,0.002910748420102564,-0.62,0.5364,0.9999349358395874,1.35,0.1811,0.5822346689643256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
230259,chr5,128350764,128351038,128350887,128350906,2.6e-05,-,1,65,Exon,128350896,128213440.0,128675049.0,38,0,65,56,3,771,5.48,0.65,1.05,14.93,9.420999999999999e-45,3.1483930140776687e-41,-0.36,0.7172,0.9999349358395874,1.98,0.05297999999999999,0.2836575265396909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
230639,chr5,130545320,130545632,130545474,130545493,2.81e-06,-,1,139,Distal,130545483,130141898.0,130871700.0,31,0,139,56,3,771,3.49,1.21,1.5,6.84,1.5279999999999998e-11,4.6378885939773367e-10,-0.25,0.7998,0.9999349358395874,1.35,0.1815,0.5827504897068289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
230642,chr5,130555467,130555762,130555606,130555625,1.05e-05,+,1,116,Distal,130555615,130141898.0,130871700.0,46,0,116,56,3,771,9.71,0.11,1.59,17.0,8.943999999999994e-56,2.9320518933333314e-51,-0.81,0.4208,0.9999349358395874,2.72,0.008551999999999999,0.07040292744992525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
231363,chr5,133227073,133227492,133227281,133227300,8.36e-05,+,1,149,Intron,133227290,133111384.0,133327290.0,32,0,149,56,3,771,2.42,1.11,1.31,6.59,7.768999999999999e-11,2.093063398035456e-09,-0.31,0.7594,0.9999349358395874,1.21,0.232,0.6421473377800829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
231439,chr5,133480820,133481084,133480923,133480942,4.3e-05,+,1,52,Intron,133480932,133380932.0,133580932.0,32,0,52,56,3,771,3.76,1.09,0.84,14.14,8.529999999999999e-41,1.482903881313131e-37,0.33,0.7443,0.9999349358395874,1.61,0.1138,0.4604713860006936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
232134,chr5,135662742,135663052,N,N,N,N,N,114,Distal,135662897,135560970.0,135830290.0,29,0,114,56,3,771,2.24,1.06,1.15,7.16,1.849e-12,6.514022931272709e-11,-0.15,0.8837,0.9999349358395874,1.51,0.1356,0.5069014574283232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
232415,chr5,136819978,136820376,136820105,136820124,8.6e-06,+,2,132,Distal,136820114,136720114.0,137075382.0,33,0,132,56,3,771,2.41,0.04,1.06,9.32,1.077e-19,1.0828655367314151e-17,-1.82,0.06991,0.7636224953193921,2.26,0.027860000000000003,0.17852644848417154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
232450,chr5,137039951,137040336,137040123,137040142,1.8e-06,+,2,122,Intron,137040132,136770271.0,137140132.0,34,0,122,56,3,771,2.51,0.19,1.1,8.71,1.6819999999999995e-17,1.237774001068947e-15,-1.42,0.1549,0.9999349358395874,2.22,0.03015,0.1893099693545298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
232461,chr5,137086337,137086667,137086501,137086520,9.85e-06,+,1,144,Intron,137086510,136986510.0,137220632.0,29,0,144,56,3,771,2.59,1.03,1.34,7.52,1.433e-13,6.0135248826577275e-12,-0.48,0.6344,0.9999349358395874,1.46,0.1502,0.5339966112023466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
232568,chr5,137497418,137497722,137497545,137497564,5.28e-06,-,1,119,Promoter,137497554,137344914.0,137597554.0,31,0,119,56,3,771,6.01,0.46,2.22,8.33,3.3510000000000006e-16,2.0736409698876408e-14,-0.99,0.322,0.9999349358395874,1.81,0.07615,0.3618683533512804,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
232999,chr5,138972903,138973181,138973038,138973057,2.32e-05,-,2,111,Intron,138973047,138825456.0,139262837.0,30,0,111,56,3,771,3.22,0.34,1.63,4.31,1.843e-05,0.0001638968451035356,-0.85,0.3972,0.9999349358395874,1.58,0.12,0.4740593582151218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
234260,chr5,142734667,142734988,142734818,142734837,2.94e-06,-,1,96,Distal,142734827,142634827.0,142834827.0,29,0,96,56,3,771,3.38,0.55,1.21,10.18,5.0630000000000005e-23,8.234150784313727e-21,-0.82,0.4148,0.9999349358395874,1.73,0.08852,0.3973224955664511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
235149,chr5,146425075,146425424,146425200,146425219,6.59e-06,-,1,94,Distal,146425209,146291649.0,146525209.0,38,0,94,56,3,771,5.01,0.56,1.53,12.29,5.218999999999998e-32,2.9258232499999994e-29,-0.87,0.3824,0.9999349358395874,2.36,0.02178,0.14794261095214606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
235467,chr5,147996389,147996816,147996628,147996647,7.59e-05,-,1,95,Distal,147996637,147822898.0,148179436.0,33,0,95,56,3,771,2.41,0.08,0.88,12.35,2.921e-32,1.6926777011784513e-29,-1.63,0.1029,0.9293452817317154,2.86,0.005907,0.05199327609220974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
236452,chr5,151264188,151264593,151264453,151264472,3.1e-05,-,1,133,Intron,151264462,151164462.0,151406542.0,34,0,133,56,3,771,2.09,1.19,1.14,7.32,6.095e-13,2.317833925316245e-11,0.08,0.9347,0.9999349358395874,1.3,0.1997,0.6063594480635472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
236703,chr5,152164883,152165198,152165048,152165067,2.45e-05,-,1,131,Intron,152165057,152065057.0,152532828.0,31,0,131,56,3,771,4.88,0.29,1.56,10.86,9.051000000000001e-26,2.1986488634438962e-23,-1.08,0.2821,0.9999349358395874,2.05,0.04464,0.2518518837586665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
236758,chr5,152592446,152592817,152592601,152592620,9.76e-06,+,1,145,Distal,152592610,152492610.0,153148575.0,31,0,145,56,3,771,2.26,0.48,1.4,4.7,3.015e-06,3.277508621642534e-05,-1.24,0.2149,0.9999349358395874,1.81,0.07626000000000001,0.3621785763857749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
237409,chr5,155699424,155699725,155699627,155699646,6.75e-05,-,2,120,Distal,155699636,155004537.0,155944016.0,29,0,120,56,3,771,2.65,1.0,1.37,5.72,1.503e-08,2.68344300163386e-07,-0.41,0.6832,0.9999349358395874,1.34,0.18600000000000005,0.5887281964514779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
237736,chr5,157348030,157348344,157348181,157348200,2.78e-06,+,1,131,Intron,157348190,157248190.0,157448190.0,34,0,131,56,3,771,3.16,0.31,1.39,8.82,6.74e-18,5.24650775667119e-16,-1.31,0.1903,0.9999349358395874,2.92,0.0050100000000000006,0.04533066911126883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
239369,chr5,165805837,165806155,N,N,N,N,N,136,Distal,165805996,165630406.0,166805996.0,34,0,136,56,3,771,2.9,1.09,1.26,7.25,9.835e-13,3.614123633500587e-11,-0.18,0.8567,0.9999349358395874,1.58,0.1187,0.4712330448071045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
239407,chr5,166102955,166103409,166103138,166103157,3.42e-06,-,2,85,Distal,166103147,165630406.0,167103147.0,47,0,85,56,3,771,3.5,0.22,0.74,12.1,3.727e-31,1.8498737440519103e-28,-0.58,0.563,0.9999349358395874,2.12,0.03809,0.22468648235737665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
239437,chr5,166381925,166382367,166382163,166382182,4.58e-06,+,1,140,Distal,166382172,165630406.0,167382172.0,34,0,140,56,3,771,2.23,0.25,1.08,6.54,1.1140000000000001e-10,2.9247927462720718e-09,-1.16,0.2477,0.9999349358395874,2.14,0.036969999999999996,0.2198828510829467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
239563,chr5,167317757,167318044,N,N,N,N,N,151,Intron,167317900,166317900.0,168047547.0,41,0,151,56,3,771,5.11,0.18,1.66,10.34,1.2179999999999999e-23,2.1505681508078988e-21,-1.14,0.2541,0.9999349358395874,2.07,0.04307,0.2455152980483402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
239897,chr5,168653035,168653329,168653173,168653192,1.09e-05,+,1,96,Distal,168653182,168219959.0,168753182.0,31,0,96,56,3,771,3.04,0.63,1.14,11.1,9.026e-27,2.5045385546150744e-24,-0.74,0.4585,0.9999349358395874,2.35,0.0224,0.15115328804853906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
239937,chr5,168771796,168772096,N,N,N,N,N,139,Intron,168771946,168671946.0,169302707.0,30,0,139,56,3,771,3.39,0.39,1.24,8.67,2.278e-17,1.6486977102607234e-15,-0.86,0.3924,0.9999349358395874,1.89,0.06324,0.3202914061224039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
240543,chr5,170832283,170832739,170832448,170832467,4.11e-06,-,4,85,Distal,170832457,170732457.0,171207489.0,30,0,85,56,3,771,2.18,0.23,0.8,11.81,7.708e-30,3.2238218298906428e-27,-1.23,0.219,0.9999349358395874,2.64,0.010740000000000001,0.08472341220822974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
241149,chr5,172736453,172736775,N,N,N,N,N,124,Distal,172736614,172636614.0,172836614.0,30,0,124,56,3,771,2.61,0.81,1.34,7.0,5.237999999999999e-12,1.7161579583095373e-10,-0.72,0.4739,0.9999349358395874,2.25,0.02823,0.18029325345801675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,DUSP1,,,0,,0
241461,chr5,173554549,173554991,173554744,173554763,7.56e-06,+,1,120,Distal,173554753,173451208.0,173654753.0,30,0,120,56,3,771,2.51,1.15,1.1,10.93,4.746e-26,1.1998839640102827e-23,0.09,0.9288,0.9999349358395874,1.56,0.1249,0.4847544909740779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
241690,chr5,174157097,174157428,N,N,N,N,N,111,Distal,174157262,174045580.0,174312160.0,28,0,111,56,3,771,2.11,0.28,1.11,6.64,5.762e-11,1.5840299888187843e-09,-1.34,0.1811,0.9999349358395874,2.55,0.01353,0.10185286353198472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
241751,chr5,174344331,174344757,174344607,174344626,5.93e-06,+,1,150,Intron,174344616,174244616.0,174444616.0,40,0,150,56,3,771,4.08,0.14,1.29,12.9,8.611e-35,6.759477900798175e-32,-1.35,0.177,0.9999349358395874,2.69,0.009414,0.07611390425969207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
241777,chr5,174424472,174424761,174424630,174424649,6.42e-06,+,1,152,Intron,174424639,174324639.0,174793896.0,35,0,152,56,3,771,9.2,2.86,3.07,11.37,6.507999999999997e-28,2.1004669160806367e-25,-0.1,0.9226,0.9999349358395874,1.98,0.052829999999999995,0.2831517063201657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
241848,chr5,174600010,174600363,174600187,174600206,2.32e-05,-,1,91,Distal,174600196,174419714.0,174793896.0,30,0,91,56,3,771,2.58,0.27,0.99,8.5,8.66e-17,5.8112829125645784e-15,-0.97,0.3317,0.9999349358395874,1.87,0.06658,0.3314695026034133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
241967,chr5,175036148,175036471,175036325,175036344,1.01e-06,+,2,134,Distal,175036334,174936334.0,175444849.0,30,0,134,56,3,771,4.06,0.02,1.47,8.39,2.1e-16,1.3358906856403625e-14,-1.25,0.2124,0.9999349358395874,1.62,0.11,0.4516146134624674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
242001,chr5,175133204,175133571,175133372,175133391,8.75e-06,+,1,113,Distal,175133381,174951347.0,175444849.0,28,0,113,56,3,771,2.15,0.4,1.04,6.29,5.145e-10,1.2026236605323922e-08,-0.91,0.3618,0.9999349358395874,1.57,0.1227,0.4799036349174786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
242386,chr5,176410899,176411269,N,N,N,N,N,133,Intron,176411084,175840432.0,176511084.0,35,0,133,56,3,771,6.16,0.61,1.86,9.07,8.466e-19,7.490348173756587e-17,-0.66,0.5114,0.9999349358395874,2.05,0.04475,0.252251289619992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,8.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,"CLTB,NOP16,THOC3",,0.0,0.0,0.0,0.0,,,,0,,0
242984,chr5,178306305,178306564,178306446,178306465,8.48e-05,-,2,61,Intron,178306455,178164353.0,178461320.0,29,0,61,56,3,771,5.92,1.21,1.23,12.54,3.884e-33,2.5261898904627003e-30,-0.02,0.9869,0.9999349358395874,1.38,0.1727,0.570081746039357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,HNRNPAB,,0.0,0.0,0.0,0.0,,,,0,,0
