id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names
164983,chr3,183868875,183869183,N,N,N,N,N,16,Intron,183869029,183767193.0,183969029.0,2,0,16,2,5,771,2.94,0.17,0.48,4.2,2.975e-05,0.007040482210381575,-0.83,0.4053,0.9999556432009742,23.22,2.754e-06,0.0006195860999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
165553,chr3,185720425,185720613,N,N,N,N,N,5,Intron,185720519,185620519.0,185820519.0,2,0,5,2,5,771,6.73,0.31,0.43,13.06,2.473e-35,9.458249538888887e-31,-0.4,0.6925,0.9999556432009742,16.43,1.525e-05,0.0030670587934560328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
165791,chr3,186365233,186365563,N,N,N,N,N,28,Distal,186365398,186259701.0,186540701.0,2,0,28,2,5,771,4.73,0.49,0.79,5.17,2.996e-07,0.00014924263994211292,-0.62,0.5354,0.9999556432009742,5.56,0.002593,0.1144879679964084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
167058,chr3,190692179,190692387,190692265,190692284,3.6e-05,-,1,5,Distal,190692274,190513894.0,190792274.0,2,0,5,2,5,771,4.27,0.49,0.54,7.63,7.167e-14,1.7312177694736841e-10,-0.16,0.8707,0.9999556432009742,5.3,0.003203,0.12761375583077725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
167154,chr3,191190982,191191303,N,N,N,N,N,15,Distal,191191142,190513894.0,191417194.0,2,0,15,2,5,771,2.4,0.25,0.39,4.81,1.84e-06,0.0007072637409268563,-0.51,0.6069,0.9999556432009742,4.24,0.008202,0.2102977526256983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
169506,chr4,121500,121679,N,N,N,N,N,6,Distal,121589,21589.0,221589.0,2,0,6,2,5,771,3.17,0.39,0.4,6.07,2.0680000000000003e-09,1.90932922386059e-06,-0.06,0.9552,0.9999556432009742,5.26,0.0033009999999999997,0.1297683947578803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,728.0,322.0,0.0,0.0,41.0,23.0,0.0,0.0,"ACSL1,ADGRL3,ADRA2C,AGA,ANK2,APBB2,ARAP2,ART3,BANK1,CAMK2D,CCDC149,CNOT6L,CPEB2,CTSO,CXCL10,CXCL11,CXCL8,DAPP1,DDX60L,DKK2,FSTL5,GABRA4,GALNT7,KLHL2,KLKB1,NFXL1,PPARGC1A,PPP3CA,PTPN13,RBM47,RXFP1,SDAD1,SETD7,SLC2A9,SMIM14,STOX2,SYNPO2,TDO2,TLR1,TLR6,TMEM154,WDFY3",,47.0,12.0,0.0,0.0,"ABCG2,ADAMTS3,AREG,BEND4,CCNA2,CCSER1,CISD2,CXCL3,CYP2U1,CYTL1,ELOVL6,FAM13A,FAM198B,GAB1,GLRB,GUSBP5,GYPA,GYPB,GYPE,HPGD,HPGDS,JADE1,KIAA1211,KIT,LEF1,LETM1,MAP9,MMRN1,MXD4,PDE6B,PF4,PGRMC2,PI4K2B,PPBP,RUFY3,SLBP,SLC9B2,SMAD1,SNCA,STK32B,TMEM129,TRMT44,TSPAN5,ZNF141,ZNF518B,ZNF721,ZNF827",
169535,chr4,302083,302379,N,N,N,N,N,21,Distal,302231,202231.0,402231.0,2,0,21,2,5,771,2.75,0.73,0.62,4.53,6.807e-06,0.002083959373943975,0.36,0.7218,0.9999556432009742,3.94,0.01094,0.24669701791739004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
169659,chr4,765315,765508,N,N,N,N,N,4,Intron,765411,665411.0,987448.0,2,0,4,2,5,771,5.96,0.2,0.73,5.59,3.113e-08,2.0766274001937985e-05,-0.9,0.366,0.9999556432009742,20.84,4.71e-06,0.0010362737583892616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
170049,chr4,1802375,1803071,1802943,1802962,1.86e-05,-,3,51,Intron,1802952,1702952.0,1902952.0,2,0,51,2,5,771,3.1,0.46,0.6,5.71,1.6100000000000002e-08,1.1625357641509435e-05,-0.52,0.603,0.9999556432009742,7.5,0.0006652,0.050273682160500606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
170697,chr4,3645389,3645653,3645513,3645532,9.08e-05,+,1,16,Distal,3645522,3346244.0,3880792.0,2,0,16,2,5,771,2.75,0.2,0.55,4.56,5.8260000000000015e-06,0.0018342367549154086,-1.14,0.2536,0.9999556432009742,10.24,0.0001527,0.0186058598761062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,ADRA2C,,0.0,0.0,0.0,0.0,,
171691,chr4,7126053,7126362,N,N,N,N,N,17,Distal,7126207,7026207.0,7226207.0,2,0,17,2,5,771,3.95,0.14,0.4,6.9,1.07e-11,1.7323847136150234e-08,-0.81,0.4183,0.9999556432009742,10.96,0.00011,0.014724322379933891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
171878,chr4,7655550,7655803,7655636,7655655,9.58e-05,+,1,7,Intron,7655645,7335952.0,7761844.0,2,0,7,2,5,771,3.84,0.23,0.46,6.89,1.178e-11,1.872908457274827e-08,-0.73,0.4683,0.9999556432009742,10.66,0.0001256,0.016213516294768422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
172031,chr4,8033245,8033490,8033360,8033379,6.65e-05,+,1,22,Intron,8033369,7933369.0,8177008.0,2,0,22,2,5,771,2.85,0.6,0.62,4.25,2.401e-05,0.005915955722977809,-0.06,0.9556,0.9999556432009742,4.35,0.007331,0.1983210075055014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
172703,chr4,10704499,10704720,N,N,N,N,N,13,Distal,10704609,10549833.0,11704609.0,2,0,13,2,5,771,3.45,0.7,0.53,5.44,7.352e-08,4.366980162208801e-05,0.51,0.612,0.9999556432009742,3.64,0.01492,0.2931073446908084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
172834,chr4,11479606,11479915,11479752,11479771,2.54e-05,+,1,47,Distal,11479761,10549833.0,11766068.0,2,0,47,2,5,771,7.14,0.69,0.72,10.2,5.594e-23,5.501531179999999e-19,-0.09,0.9273,0.9999556432009742,2.71,0.0422,0.5107632658802018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
173927,chr4,17664755,17665124,17664958,17664977,7.44e-05,-,1,126,Intron,17664967,17549255.0,17808662.0,2,0,126,2,5,771,5.91,0.68,1.16,4.44,1.03e-05,0.0029545077916666666,-0.71,0.4753,0.9999556432009742,4.37,0.007234,0.1967872677915201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
174301,chr4,20698378,20698667,20698532,20698551,1.56e-05,-,1,58,Promoter,20698541,20248277.0,20798541.0,2,0,58,2,5,771,4.3,0.85,0.96,4.4,1.211e-05,0.0033752531133603232,-0.23,0.8203,0.9999556432009742,6.47,0.001312,0.07590712227918313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
174472,chr4,22462687,22462982,22462778,22462797,1.54e-05,+,2,68,Intron,22462787,22362787.0,22897712.0,2,0,68,2,5,771,4.8,0.88,1.06,4.45,1.006e-05,0.002895315944816054,-0.33,0.7389,0.9999556432009742,2.66,0.04494,0.5277360681632096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
174570,chr4,23104676,23104945,23104775,23104794,2.28e-06,-,1,35,Distal,23104784,22897693.0,24104784.0,2,0,35,2,5,771,3.29,0.39,0.66,5.28,1.657e-07,8.910345683060109e-05,-0.86,0.3916,0.9999556432009742,12.84,5.103e-05,0.008200404264705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PPARGC1A,,0.0,0.0,0.0,0.0,,
174606,chr4,23343116,23343354,23343231,23343250,5.86e-05,-,1,4,Distal,23343240,22897693.0,24343240.0,2,0,4,2,5,771,2.79,0.25,0.3,6.14,1.3519999999999999e-09,1.3072415842696631e-06,-0.21,0.8366,0.9999556432009742,4.6,0.005850999999999999,0.17477320601379787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PPARGC1A,,0.0,0.0,0.0,0.0,,
174615,chr4,23376176,23376459,N,N,N,N,N,25,Distal,23376317,22897693.0,24376317.0,2,0,25,2,5,771,2.67,0.49,0.66,4.24,2.471e-05,0.0060559204663581355,-0.59,0.5543,0.9999556432009742,2.91,0.03333,0.4563058281793776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,PPARGC1A,,0.0,0.0,0.0,0.0,,
174690,chr4,23952343,23952739,23952493,23952512,3.51e-06,-,1,38,Distal,23952502,22952502.0,24419625.0,2,0,38,2,5,771,3.39,0.28,0.64,4.71,2.8939999999999997e-06,0.0010280255552115585,-0.98,0.325,0.9999556432009742,16.4,1.537e-05,0.0030866842852975496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,PPARGC1A,,0.0,0.0,0.0,0.0,,
174839,chr4,24683153,24683388,24683266,24683285,8.82e-06,+,1,35,Distal,24683275,24488861.0,24783275.0,2,0,35,2,5,771,7.38,1.35,1.26,5.81,9.031e-09,7.089170238312429e-06,0.13,0.8976,0.9999556432009742,4.23,0.008273,0.2109163099285265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
175172,chr4,25889995,25890221,N,N,N,N,N,23,Distal,25890108,25790108.0,25990108.0,2,0,23,2,5,771,2.66,0.36,0.57,4.81,1.844e-06,0.0007080106391522588,-0.75,0.4531,0.9999556432009742,5.18,0.003525,0.1332333493466564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
175173,chr4,25890572,25890922,N,N,N,N,N,60,Distal,25890747,25790747.0,25990747.0,2,0,60,2,5,771,3.58,0.38,0.78,4.99,7.378000000000002e-07,0.000326307387283237,-1.12,0.2615,0.9999556432009742,4.72,0.005252000000000001,0.16425718280937673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
175275,chr4,26217507,26217873,N,N,N,N,N,22,Distal,26217690,26082079.0,26410902.0,2,0,22,2,5,771,2.79,0.34,0.57,4.63,4.369e-06,0.0014481205108329322,-0.77,0.4406,0.9999556432009742,9.93,0.00017690000000000002,0.02065870909245123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
175733,chr4,29495285,29495700,29495524,29495543,3.03e-06,+,1,55,Distal,29495533,28495533.0,30380611.0,2,0,55,2,5,771,3.57,0.33,0.61,4.46,9.587e-06,0.002774261800336276,-0.68,0.4937,0.9999556432009742,5.78,0.002182,0.10340414937702208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
175966,chr4,31658968,31659267,N,N,N,N,N,115,Distal,31659117,31371046.0,32659117.0,2,0,115,2,5,771,4.04,0.55,1.05,4.18,3.195e-05,0.007445749861252115,-1.11,0.2679,0.9999556432009742,6.51,0.001279,0.0746566636425301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
175997,chr4,31947316,31947559,31947432,31947451,2.77e-05,+,1,21,Distal,31947441,31371046.0,32947441.0,2,0,21,2,5,771,3.27,0.41,0.43,6.37,3.3180000000000003e-10,3.7446023311475404e-07,-0.08,0.9396,0.9999556432009742,4.51,0.006368,0.1831745235448962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
176077,chr4,32697388,32697760,32697615,32697634,1.33e-05,+,1,98,Distal,32697624,31697624.0,33061147.0,2,0,98,2,5,771,4.23,0.24,0.92,4.55,6.121e-06,0.0019127888828869726,-1.47,0.1431,0.9999556432009742,5.67,0.002382,0.10872093602068554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
176149,chr4,33411215,33411458,N,N,N,N,N,5,Distal,33411336,33061128.0,34411336.0,2,0,5,2,5,771,3.39,0.37,0.33,8.37,2.807e-16,1.0224445518518518e-12,0.16,0.8737,0.9999556432009742,4.66,0.0055520000000000005,0.16945193332151093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ARAP2,,0.0,0.0,0.0,0.0,,
176241,chr4,34492420,34492628,N,N,N,N,N,3,Distal,34492524,33492524.0,35492524.0,2,0,3,2,5,771,3.16,0.44,0.32,7.62,7.298e-14,1.7566974972027972e-10,0.51,0.6085,0.9999556432009742,3.06,0.02823,0.4202566964362944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ARAP2,,0.0,0.0,0.0,0.0,,
176250,chr4,34676597,34676802,34676693,34676712,8.71e-05,-,1,5,Distal,34676702,33676702.0,35676702.0,2,0,5,2,5,771,2.35,0.0,0.31,5.33,1.308e-07,7.238465691318329e-05,-1.3,0.1953,0.9999556432009742,11.87,7.48e-05,0.011114718152385064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ARAP2,,0.0,0.0,0.0,0.0,,
176513,chr4,36940772,36941069,N,N,N,N,N,71,Distal,36940920,36351276.0,37383830.0,2,0,71,2,5,771,4.3,0.37,0.69,5.15,3.385e-07,0.0001665712769835597,-0.72,0.4715,0.9999556432009742,2.67,0.044430000000000004,0.5242959335950222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
177348,chr4,40099120,40099407,N,N,N,N,N,24,Intron,40099263,39999263.0,40199263.0,2,0,24,2,5,771,3.26,0.39,0.77,4.71,2.897e-06,0.0010285605018050539,-1.15,0.2525,0.9999556432009742,13.43,4.095e-05,0.006926576793611794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
177528,chr4,40601670,40601927,40601772,40601791,1.89e-05,-,2,12,Intron,40601781,40325598.0,40841183.0,2,0,12,2,5,771,3.09,0.33,0.52,4.99,7.39e-07,0.00032653981450577667,-0.57,0.5687,0.9999556432009742,6.94,0.0009559,0.06265536333428544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,RBM47,,0.0,0.0,0.0,0.0,,
177566,chr4,40735303,40735541,N,N,N,N,N,50,Distal,40735422,40635422.0,40841183.0,2,0,50,2,5,771,8.03,0.93,1.56,5.27,1.769e-07,9.44787355314197e-05,-0.81,0.4179,0.9999556432009742,3.43,0.01857,0.3318139153343023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
178384,chr4,45921182,45921382,45921285,45921304,2.01e-05,-,1,4,Distal,45921294,44921294.0,46844521.0,2,0,4,2,5,771,3.25,0.59,0.42,6.19,1.003e-09,1.0065514387755102e-06,0.6,0.5515,0.9999556432009742,2.45,0.0579,0.5950858305216327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
178516,chr4,47213618,47213852,47213726,47213745,8.38e-06,-,1,29,Intron,47213735,47113735.0,47669037.0,2,0,29,2,5,771,4.12,0.42,0.64,4.73,2.7289999999999996e-06,0.0009820819346576058,-0.47,0.6369,0.9999556432009742,2.92,0.03299,0.4547529676424652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
178546,chr4,47433139,47433299,N,N,N,N,N,3,Distal,47433219,47122864.0,47669037.0,2,0,3,2,5,771,3.04,0.4,0.35,7.51,1.673e-13,3.727319472491909e-10,0.2,0.8435,0.9999556432009742,3.82,0.01242,0.2636130161862186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
178725,chr4,48227727,48227994,N,N,N,N,N,17,Intron,48227860,48127860.0,48327860.0,2,0,17,2,5,771,3.17,0.56,0.59,5.38,1.016e-07,5.7900982119205296e-05,-0.12,0.9033,0.9999556432009742,2.56,0.05043,0.5583652229924249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
180347,chr4,57499861,57500176,57500143,57500162,4.59e-05,+,1,112,Distal,57500152,57400152.0,58500152.0,2,0,112,2,5,771,5.28,0.52,1.08,4.38,1.332e-05,0.0036460732723658045,-0.92,0.3566,0.9999556432009742,13.08,4.657e-05,0.007624289781212844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
180488,chr4,58776010,58776244,58776105,58776124,2.89e-05,+,1,15,Distal,58776114,57776114.0,59776114.0,2,0,15,2,5,771,2.35,0.69,0.48,4.37,1.434e-05,0.0038619844214229865,0.79,0.4311,0.9999556432009742,3.33,0.0208,0.35393932323207355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
180667,chr4,60656258,60656558,N,N,N,N,N,130,Distal,60656408,60201253.0,61656408.0,2,0,130,2,5,771,13.83,0.18,1.36,8.29,4.92e-16,1.7106417575757575e-12,-1.26,0.2088,0.9999556432009742,3.27,0.02225,0.3688219703354121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,ADGRL3,,0.0,0.0,0.0,0.0,,
180677,chr4,60754571,60754776,60754672,60754691,9.45e-05,-,1,11,Distal,60754681,60201253.0,61754681.0,2,0,11,2,5,771,2.68,0.36,0.51,4.27,2.248e-05,0.0056133057381211465,-0.48,0.6303,0.9999556432009742,3.86,0.01193,0.2578935857936185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ADGRL3,,0.0,0.0,0.0,0.0,,
180710,chr4,61200103,61200315,N,N,N,N,N,11,Distal,61200209,60201253.0,62200209.0,2,0,11,2,5,771,2.99,0.41,0.56,4.12,4.129e-05,0.009142886268896751,-0.42,0.6763,0.9999556432009742,3.8,0.012620000000000001,0.2660859998162384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADGRL3,ADGRL3,0.0,0.0,0.0,0.0,,
180764,chr4,61522464,61522778,N,N,N,N,N,43,Intron,61522621,60522621.0,62522621.0,2,0,43,2,5,771,4.83,0.21,0.67,6.41,2.543e-10,2.9684125016949165e-07,-1.12,0.2612,0.9999556432009742,6.96,0.0009392999999999999,0.06206366826950763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,ADGRL3,,0.0,0.0,0.0,0.0,,
180817,chr4,61886158,61886374,61886232,61886251,2.62e-05,-,1,6,Intron,61886241,60886241.0,62886241.0,2,0,6,2,5,771,2.11,0.07,0.38,4.36,1.476e-05,0.00394916907889623,-1.23,0.2199,0.9999556432009742,27.4,1.212e-06,0.00028055680833893745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ADGRL3,,0.0,0.0,0.0,0.0,,
180824,chr4,61924160,61924531,N,N,N,N,N,100,Intron,61924345,60924345.0,62924345.0,2,0,100,2,5,771,8.45,0.55,0.99,8.57,5.492e-17,2.250507183333333e-13,-0.8,0.4243,0.9999556432009742,15.96,1.761e-05,0.0034256102543091266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ADGRL3,,0.0,0.0,0.0,0.0,,
180969,chr4,63564169,63564379,N,N,N,N,N,11,Distal,63564274,62564274.0,64158932.0,2,0,11,2,5,771,3.62,0.5,0.86,4.13,4.055e-05,0.009001508781431335,-0.84,0.4019,0.9999556432009742,4.78,0.004978,0.15951403658536584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ADGRL3,,0.0,0.0,0.0,0.0,,
181365,chr4,67204575,67204800,67204693,67204712,3.99e-05,-,1,7,Distal,67204702,66204702.0,67327455.0,2,0,7,2,5,771,2.16,0.21,0.37,4.3,1.966e-05,0.005023947342242018,-0.62,0.5327,0.9999556432009742,4.18,0.008638,0.2162024978003999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
181370,chr4,67276858,67277058,67277025,67277044,9.2e-05,-,1,4,Distal,67277034,66277034.0,67377034.0,2,0,4,2,5,771,7.89,1.6,0.27,18.82,3.1489999999999987e-65,4.3357258419999963e-60,5.1,4.3369999999999997e-07,3.3547377224719095e-05,5.66,0.002389,0.10891046162505796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
182839,chr4,76302985,76303216,76303096,76303115,1.25e-05,-,1,19,Intron,76303105,76203105.0,76403105.0,2,0,19,2,5,771,5.7,1.15,1.1,4.59,5.1289999999999995e-06,0.0016468994127798507,0.07,0.9455,0.9999556432009742,5.81,0.002136,0.1021453420394554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
