id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names,differential_methy_EachSide150bp,DE_count_EachSide150bp,differential_methy_motif,DE_count_motif
105959,chr2,189110130,189110425,189110233,189110252,2.03e-05,-,2,147,Exon,189110242,189010242.0,189412556.0,12,0,147,23,9,771,3.29,0.29,1.62,5.02,6.302e-07,7.055585555374858e-05,-2.57,0.010459999999999999,0.08720517517408416,4.46,0.0001077,0.002881833150652985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,COL5A2,,,0,,0
106207,chr2,190115588,190115865,N,N,N,N,N,93,Distal,190115726,190015726.0,190215726.0,12,0,93,23,9,771,3.4,0.68,1.2,9.17,4.021e-19,7.819697765536723e-16,-1.4,0.1634,0.5255134105093994,4.05,0.000337,0.006657691422504089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
106813,chr2,192044510,192044875,192044693,192044712,3.03e-05,-,1,134,Intron,192044702,191812304.0,192162629.0,12,0,134,23,9,771,2.19,0.36,1.2,4.87,1.319e-06,0.00013042772924446998,-2.62,0.009035,0.07818041975137947,4.4,0.00012629999999999998,0.0032397564162754307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
114131,chr2,223698150,223698621,223698415,223698434,9.33e-05,+,1,146,Distal,223698424,223598424.0,223798424.0,14,0,146,23,9,771,4.42,0.26,1.16,12.26,9.545999999999995e-32,9.664328285294117e-28,-2.3,0.02193,0.14978765931481974,4.39,0.0001294,0.003298138193261755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
114950,chr2,227191301,227191701,N,N,N,N,N,86,Intron,227191501,227091501.0,227291501.0,11,0,86,23,9,771,2.5,0.34,0.91,6.63,6.381999999999999e-11,2.2705704795865632e-08,-1.56,0.1187,0.444807755073158,3.31,0.002457,0.027811997319872408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
117225,chr2,235394329,235394749,N,N,N,N,N,67,Distal,235394539,235136145.0,235552049.0,14,0,67,23,9,771,3.77,0.12,0.72,12.02,1.159e-30,1.049854225e-26,-1.56,0.1181,0.44357587061012266,4.65,6.162e-05,0.0019137003193936927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
121099,chr3,6255241,6255564,N,N,N,N,N,120,Distal,6255402,5426527.0,6799500.0,11,0,120,23,9,771,3.89,0.24,1.13,9.23,2.447e-19,4.969279536873157e-16,-1.97,0.04929,0.2609562677648579,3.76,0.0007339,0.011718382073524295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
121317,chr3,7407098,7407472,N,N,N,N,N,110,Intron,7407285,6799481.0,8324959.0,14,0,110,23,9,771,3.65,0.57,1.04,9.44,4.1819999999999996e-20,9.693636626262624e-17,-1.12,0.2631,0.6526745410124931,4.28,0.00017519999999999998,0.004121258825941365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
122938,chr3,12458961,12459380,N,N,N,N,N,129,Distal,12459170,12135215.0,12559170.0,12,0,129,23,9,771,3.0,1.32,1.43,4.08,4.901e-05,0.0026236318265940905,-0.18,0.8569,0.9655459970702086,2.06,0.04803,0.20214365983383567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,TIMP4,,,0,,0
129558,chr3,38001527,38001806,38001599,38001618,3.49e-05,+,2,141,Intron,38001608,37901608.0,38101608.0,14,0,141,23,9,771,13.8,2.34,6.57,5.82,8.536e-09,1.7515439475409836e-06,-2.16,0.03121,0.19182441513106208,5.29,1.035e-05,0.0005048349263142978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
129770,chr3,38782172,38782492,38782341,38782360,4.39e-05,-,1,139,Intron,38782350,38682350.0,38961073.0,16,0,139,23,9,771,5.34,0.32,1.26,9.84,1.331e-21,3.8991446765957436e-18,-1.49,0.1366,0.4794528441564401,3.86,0.0005669,0.009709668112156044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,SCN11A,,,0,,0
131321,chr3,45004899,45005270,N,N,N,N,N,106,Intron,45005084,44905084.0,45105084.0,11,0,106,23,9,771,3.0,0.4,1.14,9.13,5.576e-19,1.0604088685082873e-15,-2.39,0.01693,0.12430783884385666,4.35,0.00014439999999999999,0.0035731694619172572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
131962,chr3,46897786,46898058,46897891,46897910,9.33e-05,+,1,86,Exon,46897900,46797900.0,46997900.0,13,0,86,23,9,771,6.99,1.17,2.75,6.12,1.486e-09,3.76243285766826e-07,-1.51,0.132,0.4708157980633229,2.83,0.008216,0.0641939923277721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-5.0,3,-4.5,1
132790,chr3,49930853,49931194,49931036,49931055,1.43e-05,+,1,154,Promoter,49931045,49831045.0,50121739.0,11,0,154,23,9,771,3.62,0.67,2.07,3.69,0.0002399,0.00949598189397424,-2.13,0.0335,0.2014374437718908,3.28,0.002623,0.029095423472922675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
135090,chr3,58796145,58796444,58796296,58796315,3.45e-06,-,1,145,Intron,58796305,58630296.0,58896305.0,11,0,145,23,9,771,3.0,0.87,1.39,5.81,9.005e-09,1.8357427139472904e-06,-1.18,0.2367,0.6244487273521566,3.37,0.002095,0.024851961867181308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
140823,chr3,81985914,81986194,81986064,81986083,2.96e-05,-,1,139,Distal,81986073,81886073.0,82133200.0,15,0,139,23,9,771,9.81,0.34,2.31,8.38,2.391e-16,2.743389565e-13,-1.44,0.1509,0.5049233316483752,3.99,0.00038819999999999995,0.007371549009764437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
144872,chr3,107103567,107104102,107103740,107103759,8.24e-06,+,2,100,Distal,107103749,107003749.0,107206320.0,11,0,100,23,9,771,3.88,0.32,0.97,12.1,5.264e-31,4.897148994594595e-27,-1.95,0.05192000000000002,0.2698661639284852,3.11,0.00404,0.0394056837631057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
145126,chr3,107983282,107983609,N,N,N,N,N,110,Distal,107983445,107883445.0,108153570.0,11,0,110,23,9,771,2.65,0.96,1.3,5.49,5.3310000000000006e-08,8.590859080056181e-06,-0.89,0.3742,0.7504679513846404,2.84,0.008122,0.06369521026610772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
148664,chr3,123314925,123315379,123315124,123315143,4.11e-05,+,2,116,Intron,123315133,123215133.0,123415133.0,11,0,116,23,9,771,2.09,0.66,1.02,4.43,1.061e-05,0.0007395192558469171,-0.92,0.3568,0.7370764594854929,3.16,0.0035619999999999996,0.03608965955818505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
148788,chr3,123629687,123630001,N,N,N,N,N,151,Intron,123629844,123529844.0,123729844.0,16,0,151,23,9,771,3.92,1.81,1.74,5.15,3.337e-07,4.10156681485449e-05,0.11,0.9144,0.9797367511310948,2.45,0.02055,0.11816228544939734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
149697,chr3,126407612,126408031,N,N,N,N,N,139,Intron,126407821,126307821.0,126522472.0,14,0,139,23,9,771,3.97,0.48,1.22,7.98,5.376e-15,4.513407687804878e-12,-1.38,0.1671,0.5314347230948333,4.26,0.0001837,0.0042674002800742366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
151963,chr3,134312432,134312693,N,N,N,N,N,75,Distal,134312562,134212562.0,134412562.0,11,0,75,23,9,771,8.35,3.86,3.85,5.43,7.485e-08,1.147892863666741e-05,0.01,0.9954,0.9988910380555752,2.23,0.03349,0.16145977569085534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
157699,chr3,155325282,155325696,N,N,N,N,N,133,Distal,155325489,155225489.0,155425489.0,11,0,133,23,9,771,3.76,0.72,2.28,4.18,3.245e-05,0.001874750004196039,-2.79,0.0053490000000000005,0.052358975131522816,6.03,1.29e-06,0.00010296503304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
159087,chr3,160134461,160134788,N,N,N,N,N,62,Intron,160134624,160032387.0,160413842.0,11,0,62,23,9,771,4.44,0.43,1.21,10.68,5.858e-25,2.585139155128205e-21,-1.72,0.08564,0.3687443526012283,3.73,0.0007913,0.012369243834154536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
162159,chr3,172334140,172334389,172334265,172334284,1.91e-06,+,1,140,Intron,172334274,172234274.0,172434274.0,12,0,140,23,9,771,6.57,1.27,3.99,4.3,1.955e-05,0.001229225221481414,-2.9,0.003834,0.04022244077353287,3.83,0.0006121000000000001,0.010278242619152157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
168646,chr3,195855957,195856178,195856055,195856074,5.42e-05,-,1,120,Distal,195856064,195756064.0,195956064.0,13,0,120,23,9,771,14.07,3.26,5.97,5.26,1.909e-07,2.5563333223108343e-05,-1.12,0.264,0.6536658610271904,3.75,0.0007549,0.01195580776893347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
169735,chr4,962403,962736,962575,962594,1.86e-05,-,1,44,Exon,962584,742796.0,1062584.0,11,0,44,23,9,771,3.63,0.81,0.73,7.49,1.882e-13,1.1547445436720143e-10,0.15,0.8832,0.9717910284974508,2.2,0.03581,0.1684176754020413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,CPLX1,,0.0,0.0,0.0,0.0,,,,0,,0
169998,chr4,1661636,1661999,1661882,1661901,3.05e-05,+,2,130,Intron,1661891,1561891.0,1761891.0,13,0,130,23,9,771,5.89,0.35,1.32,10.39,8.792e-24,3.362593204444445e-20,-1.5,0.1343,0.4749981489378098,3.5,0.001468,0.019274383918524592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
170714,chr4,3675327,3675633,3675466,3675485,4.87e-06,-,2,92,Intron,3675475,3346244.0,3880792.0,15,0,92,23,9,771,6.81,0.53,1.19,13.1,1.323e-35,2.4615988297297282e-31,-1.08,0.2813,0.6711387666480677,3.38,0.002045,0.024425082062492408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-49.875,4,,0
171327,chr4,6047348,6047656,6047470,6047489,7.91e-05,-,1,63,Intron,6047479,5947479.0,6147479.0,11,0,63,23,9,771,4.27,0.38,0.99,9.04,1.2510000000000001e-18,2.2231998376288663e-15,-1.17,0.2409,0.6291661934588055,2.54,0.016319999999999998,0.1017069621421976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
171717,chr4,7189862,7190090,7189967,7189986,2.7e-06,-,1,76,Distal,7189976,7082209.0,7289976.0,11,0,76,23,9,771,8.07,1.02,2.86,7.59,9.377e-14,6.213088289701636e-11,-1.7,0.08957000000000001,0.3786674457292697,6.58,2.802e-07,3.1857606242774565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
172337,chr4,8882347,8882565,8882433,8882452,2.92e-07,-,1,49,Distal,8882442,8607790.0,8982442.0,11,0,49,23,9,771,6.39,0.15,1.46,9.06,1.0320000000000002e-18,1.879520444444445e-15,-1.6,0.1102,0.4268066149085795,3.64,0.001011,0.014761123178723676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
172871,chr4,11702035,11702351,11702162,11702181,3.96e-05,+,1,98,Distal,11702171,10702171.0,11802171.0,14,0,98,23,9,771,4.38,0.19,1.09,10.5,3.174e-24,1.2929429857988163e-20,-1.89,0.05875,0.29197253724986283,4.59,7.433e-05,0.002200710802081541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,HS3ST1,,0.0,0.0,0.0,0.0,,,,0,,0
175067,chr4,25506940,25507304,25507147,25507166,2.77e-05,+,1,154,Distal,25507156,25407156.0,25768078.0,12,0,154,23,9,771,2.09,0.89,1.19,4.18,3.258e-05,0.0018808399849056605,-0.88,0.3785,0.7534376290329109,2.69,0.01152,0.08079856225930683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
175891,chr4,31016376,31016672,31016500,31016519,3.32e-06,+,1,79,Intron,31016509,30714612.0,32016509.0,13,0,79,23,9,771,3.9,0.27,1.1,8.93,3.059e-18,5.062269978365384e-15,-1.7,0.08978,0.3792385159869184,5.39,7.784e-06,0.0004072507420212765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
176416,chr4,36245222,36245713,36245436,36245455,8.42e-05,-,1,148,Promoter,36245445,35245445.0,36351295.0,11,0,148,23,9,771,2.37,0.52,1.33,3.81,0.0001482,0.006456472459182382,-1.92,0.05577000000000002,0.2824664356289959,3.02,0.0050810000000000004,0.046230095938569714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
183430,chr4,78550688,78551099,78550897,78550916,5.57e-05,-,1,128,Promoter,78550906,78450906.0,78650906.0,11,0,128,23,9,771,3.57,0.46,1.25,9.07,9.581999999999998e-19,1.7590737807999993e-15,-2.02,0.04405,0.242270952936383,4.57,7.825e-05,0.002281158977344909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
184492,chr4,83753290,83753605,83753438,83753457,2.92e-06,-,1,151,Distal,83753447,83640076.0,83853447.0,12,0,151,23,9,771,3.82,0.17,1.43,7.08,3.2310000000000015e-12,1.5554644048951052e-09,-2.41,0.01622,0.12047340382146365,4.49,9.902e-05,0.002710897939234869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
184749,chr4,85369790,85370037,85369894,85369913,6.2e-05,+,1,63,Distal,85369903,85147658.0,85469903.0,13,0,63,23,9,771,5.14,1.55,2.22,7.61,7.877999999999997e-14,5.2963317011718745e-11,-1.15,0.252,0.6412061990175896,3.51,0.001452,0.01912119876810069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
189055,chr4,109931377,109931715,109931542,109931561,4.11e-05,-,1,132,Intron,109931551,109804341.0,110031551.0,13,0,132,23,9,771,3.47,0.51,1.28,7.85,1.3930000000000002e-14,1.0738875666293397e-11,-1.79,0.07353,0.33603415009293675,4.43,0.00011690000000000001,0.003061022787265605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
190438,chr4,118592347,118592590,N,N,N,N,N,49,Promoter,118592468,118353056.0,118692468.0,11,0,49,23,9,771,4.72,0.54,1.11,11.7,3.071e-29,2.298005933695652e-25,-1.32,0.1881,0.5633434039831902,3.0,0.005424,0.04838342095988391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
190888,chr4,121324362,121324917,N,N,N,N,N,125,Distal,121324639,121224639.0,121424639.0,11,0,125,23,9,771,2.21,0.16,0.91,6.89,1.143e-11,4.863253071693448e-09,-2.65,0.008277,0.07317580594331505,3.75,0.0007480000000000001,0.011878774901960787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
190989,chr4,121877392,121877817,121877578,121877597,7.83e-06,+,2,138,Distal,121877587,121736919.0,121977587.0,14,0,138,23,9,771,2.93,0.3,1.08,8.43,1.626e-16,1.9037169285714289e-13,-2.32,0.02051,0.1429073893505258,4.85,3.576e-05,0.0012805982646691635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
191596,chr4,125039342,125039731,125039542,125039561,5.73e-05,+,1,120,Distal,125039551,124322425.0,125313629.0,11,0,120,23,9,771,2.19,0.29,1.07,5.69,1.761e-08,3.2952527018211462e-06,-2.59,0.009659000000000001,0.08219857237687896,3.84,0.0005838999999999999,0.009923071245895972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
192617,chr4,132076870,132077165,132077018,132077037,1.38e-05,+,1,145,Distal,132077027,131077027.0,132642410.0,13,0,145,23,9,771,3.36,0.31,1.44,6.03,2.568e-09,6.138491916666666e-07,-2.28,0.02305,0.15511220161873668,4.64,6.378e-05,0.00196526728224868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
192888,chr4,134695472,134695788,N,N,N,N,N,133,Distal,134695630,133695630.0,135695630.0,11,0,133,23,9,771,3.04,0.51,1.21,6.99,5.968e-12,2.6981538169291336e-09,-1.76,0.07955,0.3526778824976494,3.12,0.003953,0.038816126845340825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
193165,chr4,137180399,137180838,N,N,N,N,N,133,Distal,137180618,136864760.0,137820047.0,11,0,133,23,9,771,2.3,0.38,1.12,4.39,1.303e-05,0.0008786590136154374,-1.76,0.07951,0.3525686612088733,4.11,0.0002798,0.005814139275581045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,PCDH18,,,0,,0
198366,chr4,164320851,164321197,N,N,N,N,N,94,Intron,164321024,163681396.0,164779947.0,11,0,94,23,9,771,2.39,0.2,1.03,6.33,4.1619999999999997e-10,1.2125440110029625e-07,-2.5,0.012759999999999999,0.10104508011732903,3.77,0.0007085,0.011420889936076057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
200806,chr4,177728375,177728853,N,N,N,N,N,52,Promoter,177728614,177555156.0,178728614.0,11,0,52,23,9,771,2.05,0.48,0.62,7.56,1.157e-13,7.478989230046949e-11,-0.46,0.6491,0.8969799468868808,2.94,0.006332,0.05380582141799151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
201139,chr4,180550043,180550477,180550284,180550303,9.33e-05,-,1,139,Distal,180550293,179867458.0,180666406.0,15,0,139,23,9,771,3.49,0.39,0.99,11.83,8.374e-30,6.782240524705882e-26,-1.87,0.06143,0.3003714209513257,5.42,7.091e-06,0.00037927511762877786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
201149,chr4,180587323,180587709,180587563,180587582,4.39e-05,-,1,91,Distal,180587572,179867458.0,180687572.0,12,0,91,23,9,771,2.43,0.35,1.0,6.25,6.867999999999999e-10,1.9095841567043614e-07,-1.8,0.07205,0.3318257255151191,5.12,1.653e-05,0.0007162469391993957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
202634,chr4,186737469,186737791,186737597,186737616,2.37e-05,-,1,73,Distal,186737606,186587597.0,187606698.0,11,0,73,23,9,771,3.47,0.71,0.89,10.72,3.9539999999999994e-25,1.7908212276315787e-21,-0.54,0.5887,0.8729269340369393,2.76,0.009826,0.07258128685930106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
202850,chr4,187915476,187915708,187915593,187915612,1.03e-05,+,1,65,Distal,187915602,187606679.0,188915602.0,12,0,65,23,9,771,4.18,0.33,0.99,7.26,9.431e-13,5.044734964257964e-10,-0.99,0.3208,0.7072749676543305,2.95,0.006122,0.05258671580260777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-41.0,1,,0
